name,stars,text,timeSince,openStatus,key
Amber Bendele,1.0,2 hours...i ordered a pizza with a estimate of 50 min... ok cool must be busy... hour and a half goes by check status and its on its way arriving in 5 min... sweet.. wait 5 min check status again says delivered i checked door no pizza wait …More,a month ago,Open,1000939923
Kerrie Bass,1.0,"Ordered food online. Waited 90+ minutes for delivery. NEVER delivered. Waited 20 min on hold for them to tell me it was delivered. Not to my house. I hope the house that got the food appreciated it. Never, ever doing business with them again.",5 months ago,Open,1000939923
TwinB Photo,5.0,"Excellent service, was able to order and sit outside for it after. Very polite, kind folks! Hope they all stay safe during this covid mess. Got the 3 large pizzas, one cheese, one pepperoni and one the works! Perfect order, made our family so happy to get this treat! Thank you folks! Keep up your awesome work!",6 months ago,Open,1000939923
Samantha bridges,5.0,"Gentleman was very  nice pleasant, and helpful.",a month ago,Open,1000939923
Hopeful Nerd Overlord,5.0,Great place. Jake is an amazing delivery driver,4 months ago,Open,1000939923
Barbara Small,5.0,Love them  much.   Very regular  customers and  they know my name always and have taken it upon themselves to learn our order without  asking every time.,4 months ago,Open,1000939923
William Andrews,3.0,"Need to have another cash register open and clerk working it on a Friday night. The clerk was on the phone talking an order and it took quite awhile to serve the customers waiting on line. Otherwise, the pizza was fine as expected. Good quality and good value for the price paid.",a year ago,Open,1000939923
ERICA GULLEY,3.0,Really disappointed tonight. My delivery driver was really sweet. However my order was horrible. I ordered cheese sauce with my garlic knots. Recieived pizza sauce. There was so much sauce on them it was dripping out of the box. Not good.,10 months ago,Open,1000939923
Keona Parker,5.0,Had the best experience ever my food was suppose to be deliver to me with in a hour it came with in thirty minutes on top of that I got twenty percent off with a nice greeting and some nice hot food by the time night time came we ate it all was dialing again for another one.,9 months ago,Open,1000939923
Shana Moyers,4.0,Great cheesy bread but prices are high,5 months ago,Open,1000939923
Laura Nance,2.0,"I’m hungry, so that’s part of why I only put two stars. Food tastes wonderful. Just wish they would CUT IT so that it would pull apart like a NORMAL PIZZA would. Also, the picture shows what it looked like when I first opened the box. Sorry guys. Friendly staff tho. Better luck next time.",a year ago,Open,1000939923
Jake Self,5.0,It's PP-J's what more could I say.......,3 weeks ago,Open,1000939923
Cindy Riddle,5.0,Love the Papdia,a month ago,Open,1000939923
Rickey Derrick,1.0,Watched my pizza through the app. It sat there for over 30 minutes being prepared out of the oven. When it arrives it’s cold. Why even put it in the oven if there isn’t anyone to deliver it. Y’all should call domino’s to figure out how to time the cook/delivery!,a year ago,Open,1000939923
