name,stars,text,timeSince,openStatus,key
Rachel Smith,5.0,Love love love this place!!! The young lady at the window Wednesday night was so polite and respectful!  She made sure I got everything I needed. Love the hard work y’all do to make us happy. Thank you.,2 months ago,Open,2000051026
Shirin May,3.0,"The ""chicken bacon ranch calizone"" was So good. Tons of flavor and baked to perfection. But it shouldn't have taken 40 minutes! to make. That's ridiculous. We ordered it to go and sat down to wait. (Only one other customer in the restaurant …More",9 months ago,Open,2000051026
Maria F,3.0,First time trying out this place it was okay nothing over the top very pricey though. I think im going to stick with the old regular frozen pizza since I really couldnt tell a difference between the two.,a month ago,Open,2000051026
Bev R. J. W.,4.0,"Nice clean place with a wonderful game room enclosed with big windows and door. Perfect for kids, parties or groups. Not noisy at all to customers in the main dining area. One of the best pizzas! I love their food Wich makes up for the not so great and slow service. But it's worth it to me.",11 months ago,Open,2000051026
linda weidner,4.0,Very clean and very good pizza but it was pricey. For a medium cheese and large specialty with 3 drinks was over 40. The staff however was super amazing and they had a small arcade which was fun.,8 months ago,Open,2000051026
Cari Chandler,5.0,First time to order from here. Pizza was fabulous! Service was great and everyone was super polite! Will go back.,6 months ago,Open,2000051026
Robert Holt,4.0,Great selection and great buffet,a week ago,Open,2000051026
Nick Hoover,5.0,The friendliest staff I have encountered in a LONG time! Great pizza cooked how you order it and ready on time. I couldn't ask for better!,a year ago,Open,2000051026
Wesley Terwilliger,4.0,Best pizza in town. Pizza hut hired a lot of people to mess your food up and they will.,6 months ago,Open,2000051026
adam buss,3.0,Food and service are good.  Game room doesn't have much.  Adding a couple games would be great.,10 months ago,Open,2000051026
Joseph Allen,5.0,"Pizza was really good, like surprisingly really really good .",a month ago,Open,2000051026
George Damon,5.0,Good piza,a month ago,Open,2000051026
Nancy Kennedy,5.0,Always GREAT Pizza and a GREAT buffet friendly staff and a clean nice dining area and bathrooms,11 months ago,Open,2000051026
Trisha,2.0,Food was very good but service was awful. They had no menus to look at besides the scrolling Marque which didn't have even have the different calizones listed. My husband suggested we look the menu up online because the young lady behind …More,10 months ago,Open,2000051026
Erika Booker,4.0,We had a very nice Birthday 🎂 party there,8 months ago,Open,2000051026
Tina Amonette,5.0,Always good!! Must buy tums but so worth it!! Best Calzone EVER!!,10 months ago,Open,2000051026
Benita Firmin,4.0,Had a great time with my daughter and granddaughter.  Employees were very nice.,a year ago,Open,2000051026
Tami Deroche,5.0,Very friendly staff and great food!!,10 months ago,Open,2000051026
bobby dennis,2.0,Price to high 12 dollars for a small pizza,3 months ago,Open,2000051026
James Newman,1.0,Went in for buffet which was closed 30 minutes early. Ordered a pizza to go with stuff crust for $2 extra... Get in from work and it isn't stuffed crust. My suggestion is to skip the pizza and go for burgers and beer.,a year ago,Open,2000051026
Lee Chaffin,1.0,"No one greeted me & this was my 1st time here. I had to ask what to do. The ladies were busy in the back & one was sweeping. The spinach pizza looked wilted & dry, which I would have ate. The heat lamps dont keep the pizza warm, just dried …More",a year ago,Open,2000051026
