name,stars,text,timeSince,openStatus,key
Doreen Wade,5.0,"This outlet mall is indoors. It's huge with Soo many stores that you want to go in but can't afford anywhere else. Because you now can go to this outlet mall, you get to have all the things that you normally couldn't get because their …More",3 months ago,Open,2000303520
Mathias Mackie,5.0,"The food court's vibe was astonishing, and the food choices are wide! This shopping center is certainly one of the best when it comes to this kind of stuff, and I'm impressed because there are plenty of branded products too. I really …More",a month ago,Open,2000303520
Wade Gee,5.0,"They sell good brands here. This is the place where I bought my new pretty dress and nice, peach bag. They're all at a very reasonable price. The quality was good too. Must visit!",2 weeks ago,Open,2000303520
Sami Klein,5.0,"Wow! This mall has everything that I wanted at very good quality and price. Honestly, the saleslady was very accommodating and helpful. She guides me well to the store that I wanted. Besides, the clothes and shoes that I bought were quite …More",a month ago,Open,2000303520
James Boston,5.0,"Decided to come out here since my sis wanted to go & it's the closest, convenient outlet mall to Chicago. Actually been here before & I absolutely LOVE this place. You get quite a workout walking from one end to the other visiting stores in …More",2 months ago,Open,2000303520
S.V Kaushik,5.0,Great prices ! I got 80% off of armani could not believe it. Very authentic discounts from branded stores unlike other places. A must visit for a shopper looking for a good discount. Make sure the seasonal discounts are happening before you go not sure if they have all year round discounts but when they do they are great !,2 months ago,Open,2000303520
Outdoors With MO,5.0,Most of brands in one spot alot of parking space the best thing every body is following sops of covid,4 days ago,Open,2000303520
Jocelyn Lopez,4.0,"I like shopping at this mall from time to time. They a good selection of high end stores like Prada, Gucci that you won’t find around the area unless you go shopping in downtown Chicago. It’s definitely a convenient option for people who …More",2 months ago,Open,2000303520
.Tanya Wright,4.0,Was great. Wasn't a lot of people there. The staff at Hrlzberg were absolutely awesome  👌.,a week ago,Open,2000303520
Chigirl D,5.0,My first time visiting this mall. I was on my way back to Vegas and used the extra time to check this mall out. Well worth it. Great sales at Calvin Klein and E3 clothing store.,a month ago,Open,2000303520
Zac Lingen,5.0,Offers a nice variety of stores throughout the mall as well as restaurants in the food court. Look at the website beforehand as the stores open at different times and have different rules. …More,a month ago,Open,2000303520
Daniel Mackey,5.0,"My wife and I enjoyed going to this mall!  The mall was clean and nice.  The store selection was great, and the covered  parking lot was clean and very well lit.",a month ago,Open,2000303520
Chasity Grover,5.0,This place is a high end stores and prices are reasonable..me and my husband went to Nike store with  $178  and we walked out of there with 4 outfits a piece...stores like Gucci and Lois vuttion has very reason prices too...its probably 45 mis-1 hours to get there but it's worth the drive...its so many stores to choose from,a week ago,Open,2000303520
glynn isoda,4.0,Indoor two level mall with ample indoor parking with food court,a week ago,Open,2000303520
Alissa Calomino,3.0,"I love the stores. It's clean. The parking is perfectly organized and efficient.  It's always crowded. The shoppers are rude and don't observe any type of personal space, let alone social distancing.  All that being said, it has a great selection of higher end stores and I always go back.",a month ago,Open,2000303520
Ivan Rakocevic,5.0,"Perfect place to spend time and buy perfect clothes...
Especially ""Armani Exchange"", because of beautiful clothes, stuff also, and there fitting room is OPEN..! Wishing them all the best...",a month ago,Open,2000303520
reda Abdalla,4.0,All brands with good prices in one place,a week ago,Open,2000303520
B Harris,3.0,"I mean, the mall is fine, I guess, if you're into this sheet of thing. I found the husband storage zone adequately comfortable. They have shops, too, if you're into that sort of thing. Bonus that your can charge your phone in the HWZ.",a month ago,Open,2000303520
