name,stars,text,timeSince,openStatus,key
James Lamb,5.0,"Shopping in the Outlet mall I don't want to leave and come back.  The food court is one worth eating at and my favorite is the South Philly.  Quick and good quality ingredients.  Very diverse selection of choices to make everyone happy.  Best part, no lost travel time. You can do what you want, Shop.",a year ago,Open,2000334406
Shay Sh,3.0,The food was just Ok I don’t recommend this food court :),3 years ago,Open,2000334406
Roger Peace,4.0,Food and prices were very good,a year ago,Open,2000334406
Jordan Greene,1.0,Went in to get a steak this morning and I mentioned a “whiz wit out” as it says you can order like that on their menu. Not only did I have to explain three times to the ladies working that it means no onions and only cheese.. they STILL put …More,a year ago,Open,2000334406
Nick Zisk,1.0,I don't recall going tbh,a year ago,Open,2000334406
Bar Lladhon,3.0,"Totally standard, it is inside of Leesburg Premiun Outlet",a year ago,Open,2000334406
Ty Frederick,2.0,"Nothing special here, but the Bread was good",a year ago,Open,2000334406
Christopher Miller,4.0,,2 years ago,Open,2000334406
Sanjeev Mulye,5.0,,a year ago,Open,2000334406
Nicolas Galiño,4.0,,a year ago,Open,2000334406
Michael Wagner,4.0,,a year ago,Open,2000334406
Lis Ali,5.0,,10 months ago,Open,2000334406
Phillip Houk,3.0,,a year ago,Open,2000334406
Crystal Simsbrown,5.0,,a year ago,Open,2000334406
Joe,5.0,,a year ago,Open,2000334406
michael tackett,2.0,,9 months ago,Open,2000334406
