name,stars,text,timeSince,openStatus,key
Megan Richardson,1.0,This is usually our go to pizza place. Last year I had to leave a bad review after consistently getting really late deliveries. The owner made it right and we have yet to have a late pizza since. But after tonight I think we are done. I …More,2 weeks ago,Open,2000634168
S G810,2.0,Pizza was quite tasty. We ordered the green Chile sauce and thin crust. It was amazing in terms of flavour. There is a lot of parking and the location is relatively clean. …More,11 months ago,Open,2000634168
Paul DeBock,5.0,"Bravo! Well done!

I’ve never had Blackjack before and was looking for something different for …More",2 weeks ago,Open,2000634168
Alex Grant,5.0,"This place is amazing. The food is on point, and you can order directly from them instead of a 3rd party service. I highly recommend the salads, wings, and any pizza",2 weeks ago,Open,2000634168
Kagami Sonar,2.0,I normally love blackjack pizza. My order I just made my pizza came out good yet my mother's she ordered thin crust yet it looks like it was cooked too long and feels very hard and not a good pizza I hope next time is better,2 years ago,Open,2000634168
Chris Ambrosio,5.0,"I made an online order, it was delivered faster than estimated. Sadly the order was the wrong order, I called the store, the manager quickly fixed the problem and had my order delivered in minutes! Great customer service, took care of us and made sure we had dinner.",a month ago,Open,2000634168
cujogreen,5.0,Way better than the hut. Square pan Good Deal is my favorite!,a month ago,Open,2000634168
Marlon Case,5.0,I constantly stop getting some food in this spot. I love the quick service and well cooked dishes. Great work.,2 months ago,Open,2000634168
Lydia Giovanini,5.0,The best pizza and wings in town. The food is always delicious and the customer service is great!,3 months ago,Open,2000634168
Sandra Hammons,5.0,"It's open only for take out, in this health crisis. However the service was friendly and the pizza was fresh and delicious!",2 months ago,Open,2000634168
Daniel Raizman,5.0,Great pizza at a great price. Probably the best delivery option around.,5 months ago,Open,2000634168
Edward Densmore,5.0,I tried this place already with my friend and I am obsessed since then. I enjoyed the awesome ambience and delightful food and drinks. Keep it up.,9 months ago,Open,2000634168
Daniel Murphy,4.0,Clean nice and real,3 weeks ago,Open,2000634168
Tina Chen,5.0,Crispy and delicious! The meat and mushrooms are delicious. Especially the chili 🌶 ️!,9 months ago,Open,2000634168
Nathalie Klopfenstein,5.0,"First time trying out this pizza and cinnamon sticks. They were both delicious! Very fresh ingredients, and when I picked them up, they asked if I wanted a bit more frosting on the cinnamon sticks. They had a good amount, but a little more is always welcome, lol!! Will definitely be back!",a year ago,Open,2000634168
Karthik Nan,4.0,"Ordered two large pizza’s for togo.
They were ready with in 20mins.
Taste was okish. …More",a year ago,Open,2000634168
FinSol Group,1.0,Absolutely the worst customer service I’ve ever encountered. Took over an hour for them to even leave the store. Then the driver calls me up and says he’s going to be another 20 to 30 minutes. I asked him if the pizza was cold and he …More,11 months ago,Open,2000634168
Ian,5.0,"Quick service, classic black jack style pizza. Highly recommend",10 months ago,Open,2000634168
Darrell Sibley,5.0,Fast fresh delivery what more could you want. Even if they raised the prices I'd still give the place my business because you don't pay for cold food and I feel like they realize this here. Get it out the oven and rush your butt here! Thanks guys! Keep up the great work!,2 years ago,Open,2000634168
caroline rone,5.0,Super good varieties,2 months ago,Open,2000634168
x j,1.0,"I used to come here once or twice a week as of now. Always get the same thing, salad and garlic and one pound of wings, two sodas, and two ice cream.  Came in tonight and it took the girl three times to get the food each time she kept …More",a year ago,Open,2000634168
Chris Gutierrez,3.0,Not bad. Pretty fast delivery also! Forgot my ranch side but other than that pretty good pizza.,a year ago,Open,2000634168
Shandel Delmare,1.0,"I never post reviews unless I am just highly disappointed with service and today is one of these times. I placed my order with the estimated time for 90 minutes, which I took in consideration when placed my order so I knew someone would be …More",a year ago,Open,2000634168
Luann Chavez,1.0,"We had an order that stated would be delivered in around 35 minutes , we called at 50 minutes to see where our order was, said it was already on the road. We were only 2 miles away. Arrived 95 minutes after the call. And cold, glad I kept the $5 tip.",4 months ago,Open,2000634168
