name,stars,text,timeSince,openStatus,key
Ryan Doheny,2.0,"The server was less than thrilling...seemed like she’d rather be somewhere else. No tap beer, no nachos (how do you run out of nachos?) and then when the bill came no credit cards could be taken. So the $3.50 ATM fee was taken out of her …More",2 months ago,Open,2000626818
Esoteric Stuff,5.0,Yummy food. Great service and atmosphere.,3 days ago,Open,2000626818
Arvell Bass,5.0,I previously posted a review about under staffing and continued lack of menu items. The manager replied and said they appreciated the comments and would look into it. I recently revisited the restaurant and it's definitely improved! Love the Nachos and the Thai Shrimp...yummy!! Glad to see businesses respond to their patrons,2 weeks ago,Open,2000626818
Earla Wallin,4.0,"My boyfriend and I have been here several times and it's been wonderful every other time. Tonight wasn't as great. His steak was supposed to be medium, it was not only well done but had a burned edge and his fries were cold. Our waitress …More",a month ago,Open,2000626818
Jarliew,3.0,It's a pizza sport bar / restaurant with decent food and better decor.  The staff are semi attentive and the food is meh and over priced at best.  I really want to like this place but I just can't as they are all over the board with their …More,a year ago,Open,2000626818
Torya Sanders,4.0,The food was pretty good. The staff was attentive. They adhered to the social distancing guidelines. My daughter had the chicken Parmesan entree and it was so good. The mimosa was delicious and was only $4! Here for three more days and I will be back before I leave.,2 months ago,Open,2000626818
Greg Bess,2.0,"Been here 5x... First two were great although took a long time. Waitress lady was nice. But the last few times were horrible. I order my food around 7 got there at 8, order was never taken. Then yesteday similar situation not only that, the pizza tore my stomach up. And still dealing with it today lol.",2 weeks ago,Open,2000626818
james bloom,4.0,"Boston's Restaurant & Sports Bar  is a great restaurant located downtown Little Rock, AR. Service is good. Large full operation bar. Private room available. Very busy lunch time. Top  people regularly. Food was very good and quick.",5 months ago,Open,2000626818
Jennifer Oakes,4.0,Wide variety menu.  Something for everyone.,a month ago,Open,2000626818
JESSIE SPURLIN,4.0,"GREAT LOCATION AND HOTEL WITH POOL TABLE AND GREAT PIZZA
BOSTON’S GOURMET PIZZA",3 months ago,Open,2000626818
gail bridges,2.0,"At first, it was good. Then after 45 minutes they let us know no more individual pizzas. My husband got his food. After another 30 minutes my small pizza came out. They charged 4 dollars more for the small pizza. …More",11 months ago,Open,2000626818
Traci Oswald,3.0,Service was excellent!  Bartender great.  Shrimp and cajun chicken pasta was served semi-cold/warm.  Shrimp and chicken was very small.  Told server about the temperature and she wasn't interested in rectifying.  My fault for not sending back.  Yuck,9 months ago,Open,2000626818
Amanda Gill,1.0,"Overpriced food that doesn't even taste that good and has way to small portions. These boneless wings cost $20 for 30, didn't have any side, and were about the size of popcorn chicken, consisted of mostly breading, and were pretty dry even …More",a year ago,Open,2000626818
Alexis Ball,3.0,"A decent place to eat at. Had to wait a while for food and service, soup of the day was burnt up, the drinks were good and the food that we got tasted good. Wasn't great but not bad at all.",9 months ago,Open,2000626818
Bubba Allen,3.0,Was seated right away but was not taking care of nearly as quick. Long wait time to get drinks. Long wait time for our order to be taken. Long wait time for refills. Food was just okay. For the price I would expect better. 17.00 for pasta …More,11 months ago,Open,2000626818
Jericka M. Gillyard,4.0,The food was pretty good!!,2 weeks ago,Open,2000626818
Shawn ODonnell,2.0,"I'm 99% sure neither drink was what was ordered, the chips were cardboard chips at best and the salsa was... Meh.  The waiter spent more time looking at the floor than any of the guests.",3 months ago,Open,2000626818
Tayla Miller,4.0,Boston's has great food and awesome people. Some of the dishes can fall flat on taste but they always try to make sure to fix it anyway they can.,8 months ago,Open,2000626818
Jeff Gunter,5.0,"Staff was the best and the food was even better. Stayed at hotel for 5 nights and ate here for 3 of those nights. No matter what you order, you can't go wrong. I had pizza, wings and a burger (on different nights of course) and they were …More",a year ago,Open,2000626818
