name,stars,text,timeSince,openStatus,key
Ruby Garibay,5.0,Great customer service! Really appreciate the ladies that just helped us out. 2 of my kids got awards from their dental appointments for a free pizza. I went expecting to be given a hard time or for them to only allowing 1 of my kids to get …More,4 weeks ago,Open,2000630651
John Valdez Sr.,5.0,"Last night the family and I celebrated my beautiful little niece's birthday at Shakeys. As always we were greeted by the manager and his staff. Aaron is our local Shakeys manager. He's always uplifting, welcoming and accommodating. I wanted …More",9 months ago,Open,2000630651
Steve hudson,5.0,"I don't know what was so special about today but it was seriously the best and freshest pizza, chicken and mojo potatoes I've had in the 40 years I've been coming here! …More",2 weeks ago,Open,2000630651
Nic M,5.0,Indoor dining was splendid! The interior was redone which looked more modern and updated. Food was good as always.,a month ago,Open,2000630651
Pumagurl 88,5.0,Great customer service! Great variety to choose from! Big lobby to sit at it has two areas you can choose. Food was fresh! Friendly employees! A++++,2 years ago,Open,2000630651
Ralph Correa,1.0,I like how they help the person who came in after you. Nice customer service.,a month ago,Open,2000630651
Idolina Lopez,1.0,"Ordered take out! Got home and they over charged a mojo order. I called them and told them ,they said they didn't charge me for them as I was looking at my receipt and  there is an extra charge for some mojos. I know it's not a lot of money …More",a month ago,Open,2000630651
Miguel V,5.0,"A wonderful place to come and have a party or just for a bite to eat. The staff is really friendly and were attentive to every need. At the end of a party they were cleaning up. Rather than pop the balloons, the staff worked to carefully …More",10 months ago,Open,2000630651
Talkable Harp,5.0,"Even during a pandemic, it's sti the same great food.",a month ago,Open,2000630651
Vicente Martinez,5.0,"The pm deal on the fly, hell yeah the large for under 50 bucks on a Saturday. Shakeys chicken pizza and mojo made some more smiles tonight.",3 weeks ago,Open,2000630651
Veronica Ramoz,5.0,Shakeys always brings back childhood memories and they were all good.,2 months ago,Open,2000630651
Rudy Chevalier,5.0,We decided to take on our craving of pizza and Aaron welcomed my family to this delicious environment. If u want a great host and amazing pizza with wings and mojo potatoes I recommend Shakeys in Riverside off Van Buren .Aaron was funny and went overboard with his Services and I will definitely be back because of him thank u,5 months ago,Open,2000630651
Maria Shawinsky,4.0,"SUPER NICE SERVICE, GREAT FOOD THANK YOU",2 months ago,Open,2000630651
Dieanna Cervantes,5.0,"I like the Pizza and papa mojos, and Chicken...waiting is usually reasonable for them making your pizza as you order.  Very nice people...but restrooms were a little dirty...trash needed to be emptied-this is just because they have a lot of costumers.",2 years ago,Open,2000630651
Donna Hernandez,5.0,Brought food home as always food was hot and fresh. Mojos and chicken the best! Great place!,5 months ago,Open,2000630651
Gabby Gomez,3.0,"I love Shakeys pizza, but sometimes the pizza is cold.",3 months ago,Open,2000630651
Ron Blaylock,3.0,"This is only the second Shakey's I have been to since moving to CA.  We had the lunch buffet.  The food was fairly good for a buffet.  Even through the lunch rush, it was kept at least half full.  Almost all the pizzas had jalapeno pepper …More",10 months ago,Open,2000630651
Lisa Perez,5.0,I also love there pizza 🍕 and there wings,a month ago,Open,2000630651
David Montano,5.0,"Sorry but i dont remember the name of the manager
White dude coolAF  years working there and his service just make this place better …More",4 months ago,Open,2000630651
Ruby Machado,5.0,"First time back at a Sharkey's since we were on covid lockdown.  Very clean and roomy!  Sanatizer available, staff wore masks.  Feet very safe.",5 months ago,Open,2000630651
Brenda Gee,4.0,Heart shaped pizza on Valentine's day! I loved it! Delicious as always. I know it's no big deal. But they have no ketchup bottles like other Shakey's. Just ketchup packets. Which kinda sucked getting up to go get more Everytime we ran out. The game room is all the way opposite side of the bathrooms.,a year ago,Open,2000630651
Carlos Rayo,4.0,Awesome customer service. Great food. It gets crowded for lunch so get there early.,2 years ago,Open,2000630651
Larry Worden,4.0,"After ordering, had to go to the bathroom. Very clean, was pleasantly surprised. …More",a year ago,Open,2000630651
