name,stars,text,timeSince,openStatus,key
Leighannn Weggemann,5.0,Food was hot. Got a personal pizza that was really good. It's a good deal for the price and they will make just about any type of pizza you could ask for.,3 years ago,Closed,1000873364
Landon Simmons,5.0,"All out buffet of pizza. Not just pizza there is salad there, games for the kids, and if you really feel like it special pizzas that you have to order. Like the Barbeque pizza. The pizza will get refilled very quickly and everybody is respectful about handling to. Also the types of pizza are plentiful.",a year ago,Closed,1000873364
Joshua Dunlap,5.0,"this location is now cosed, please visit nearby locations",a year ago,Closed,1000873364
Edward Jones,1.0,"The young man at the the counter with the braids was the only good experience. He was pleasant and very mannerable. The supervisor didn't move to help us out, he kept his head down the whole time we were in line. After the line move down to …More",a year ago,Closed,1000873364
Merilee Peterson,5.0,"Compared to other locations, this store really seemed to be on top of things! The manager was at the cash register, the buffet was full of fresh salad, pasta, pizza and desserts. I also noticed that each individual pizza had it's own timer …More",a year ago,Closed,1000873364
Chris Banks,3.0,It's a nice place to eat some low budget pizza taste pretty good for what your paying.,a year ago,Closed,1000873364
Jack Burgess,3.0,Short staffed at lunch time basically had all the same pizzas charge premium pricing plus some extra. No specialty pizzas no place to throw away your dishes bathrooms are filthy toilet paper and feces on the seats. I wash my hands in water cup because that was more sanitary than the bathroom.,a year ago,Closed,1000873364
Vicki,5.0,"This visit was much more pleasant than the last one. The staff was friendly and seemed more relaxed, the manager on duty this evening was 100% more pleasant to the other employees than the previous manager, whom was a royal a-hole. …More",a year ago,Closed,1000873364
Steve Cope,4.0,Old familiar place that is still in business.,a year ago,Closed,1000873364
Marcus Mitchell,5.0,This place is honestly real. Went there an hour before they closes and they were friendly as well as doing what they could to look out for my group of friends. Definitely going there again in the future,a year ago,Closed,1000873364
Sawsan Afeiche,2.0,The floor was dirty with food bits everywhere.  Though the pizza was good and employees very nice and friendly.,a year ago,Closed,1000873364
Donna Bailey,1.0,Manager pretended he called out our pizza order but did not. But a worker admitted that she mixed up the numbers on the buzzers so we never heard our order being called. Prior to this we went and asked how much longer on the pizza we …More,a year ago,Closed,1000873364
Jake Valdez,3.0,"Was not bad. Took them a while to replenish the buffet, but after they did, it was not bad.",a year ago,Closed,1000873364
Leslie Nunez,3.0,"Cici's just isn't what it use to be. My brother wanted to come here after school since it had been a loooooong time since we went. Walking in you just feel how dead it was. The pizza was okay, it felt like it had been sitting there for a …More",a year ago,Closed,1000873364
