name,stars,text,timeSince,openStatus,key
bharath pinto,1.0,"The owner had the worst attitude. Just cause they are busy and are doing well, does not mean you throw the attitude. I ordered two ‘Build Your Own Pizzas’ and did not select the cheese option.  It they put cheese on the pizza. The owner …More",a week ago,Open,2000747774
T & C Kirby,5.0,"Great service, thank you Kelly! Great food!! Great price!! We've found a new favorite!!! We are already planning to have their pizza next time, yum!",a month ago,Open,2000747774
Doug Freyburger,5.0,We drove by and stopped mid October.  Wow. That chain from Chicago. Square cut slices of thin crust is the other Chicago pizza tradition. …More,a month ago,Open,2000747774
Justin Collins,5.0,Me and my brother decided to come in after work today. Initially we thought the service was slow and we were about to head out. Someone followed up and explained the pizza we ordered takes a while. I am so glad we waited for the order. The …More,3 months ago,Open,2000747774
Mary Ellen DeLong,5.0,"Nice place, yummy pizza!! If you plan to get a Chicago style pizza, you may want to call in advance, otherwise, you will have to wait about 30 minutes, but it is well worth the wait!! Pizza is great and staff working there are super friendly. We will definitely go back.",3 weeks ago,Open,2000747774
Tommy Navarrette,2.0,Pizza 5 stars.  Wings 4 stars.  Service .5 of a star?  We were super patient but this place definitely needs an experienced manager to train all the young inexperienced kids.  I felt terrible for them.  They were so lost and there was …More,4 months ago,Open,2000747774
Matthew Rhoades,4.0,"Their pizza is great. Their website is TERRIBLE. Tons of problems paying, redeeming promo codes, etc. Basic stuff. And the worst part is, their ""report a problem"" link actually failed when I tried to submit as well. Total, 100% failure. Let …More",3 weeks ago,Open,2000747774
Keith Huggins,5.0,"Being a Die Hard Bears fan I wanted a great Deep Dish pizza for today’s Bears game. Man did they deliver. The pizza was fantastic, their sauce is delicious and their toppings were great. I especially loved their meatballs and Italian …More",2 months ago,Open,2000747774
Bob Larson,4.0,"Thin crust Hawaiian was very good. However, picking the pizza up on a Friday night was not good. The waiting room was jam packed and the pizza was given to me about 15 minutes passed the promised time. Will not go back on a Friday night.",4 days ago,Open,2000747774
Ted Kiraly,5.0,Being from Chicago originally any time I have an opportunity to enjoy food that is uniquely Chicago style I do. Rosati's has authentic food including Italian Beef sandwiches. Highly recommended!,a week ago,Open,2000747774
Jason Barnett,4.0,I have been to Rosati's 3 times in the last 4 days. Been watching David Portnoy's pizza reviews and it has given me a craving for pizza. I have had both the thin crust and the double dough. Both are amazing. Pizza is flavorful and …More,a week ago,Open,2000747774
Juls,5.0,The pizza and wings were very fresh. The taste is phenomenal!! I recommend eating here!! Regina was excellent and very attentive to our requests! Love this place!!,4 days ago,Open,2000747774
Kyle Sorrels,5.0,"New to this style of pizza and absolutely loved it. The owner, Shawn, was very personable and made sure we enjoyed our food. Homey feeling. …More",4 months ago,Open,2000747774
Logan Blackford,5.0,I have eaten here a few times now and the food is excellent! The deep dish is phenomenal and we also loved the thin crust pizza. Windy City Fries and Rosati Dough Nuggets are two great appetizers. The staff and the service have been great every time we have visited! Highly recommend!!,a month ago,Open,2000747774
Becky Brumley,5.0,"My husband and I had dinner here with two other couples. We ate out on the patio, which was very pleasant. Our server was professional and attentive. We tried both the thin and Chicago pizzas. I think the rest of my party preferred the …More",2 months ago,Open,2000747774
Raj Vuppala,5.0,Yesterday was my first time trying Chicago style pizza. It was soo good! I have fallen in love with Rosati. This is my kind of pizza.,a month ago,Open,2000747774
"Tina Cargill Realtor GRI, CNE",5.0,"My husband and I dined here recently. The place is very cute, service was great and we love the fact that it has a patio . Our pizza was amazing and came out fairly quickly.  We will definitely come back and try some of the other dishes as well. Great job guys and welcome to Cedar Park!!",a month ago,Open,2000747774
Stephanie Schultz,5.0,"Really AWESOME pizza!!! Tried it for the first time today and it was EXCELLENT. The crust was thin, the veggies on top were cooked and not raw or sour. We will definitely go back!  I am done with the pizza restaurant with a similar name to the Beastie Boys song no sleep til' _____",a month ago,Open,2000747774
Greg,5.0,We ordered delivery. The pizza arrived warm and on time.. it was delicious. Plenty of sauce and fixings.  I haven’t had Italian food like that in years. We will add Rosati’s to our regular rotation.,a month ago,Open,2000747774
Ryan Gussman,5.0,"Great pizza. Really greasy, really tomato saucy, and 20/10 deep dish pizza done right. Highly recommend def not 🧢. Great use of money for iq below 10, and thassa compliment chief, fr fr. Raw XD. LAWLZ. Nah keepin it a buck, I'm cappin, …More",2 months ago,Open,2000747774
Victoria Pallanes,5.0,Friendly fast service. It's always nice to see a team that works together and an owner who has passion for her restaurant. Good beer selections and TV's to watch while waiting. …More,3 months ago,Open,2000747774
Bart Becnel,2.0,Been waiting to try this place and it was just not ready for primetime yet! Maybe can give them another try in 6 months or so but the food was not worth the slow lousy service. First off we ordered in advance as many others suggested which …More,3 months ago,Open,2000747774
Nicola Veach,4.0,We really love the authentic Chicago-style thin crust and the BYO Penne with Marinara is so fresh and delicious!  We highly recommend to everyone.  Would give 5 stars if it were easier to do business with you though.  Your website ordering …More,a month ago,Open,2000747774
Mark,5.0,Got the deep dish with sausage and Canadian bacon. Was very good. Our son's girlfriend is from Chicago and she told us how good it is. We took her and our son and enjoyed the evening. Great service and even noticed the guy wearing the Cubs hat might have been the owner was working very hard to make all happy.,3 months ago,Open,2000747774
Kara Del Barto,5.0,I LOVE THIS PLACE! Talk about delicious food and a good atmosphere. I was well taken care of. The young manager even dropped by several times to ensure our experience was going well. Food came out hot & fresh with a smile. Will be back! Can’t wait 😊,4 months ago,Open,2000747774
