name,stars,text,timeSince,openStatus,key
Jay H,1.0,"I wondered why this Pizza Hut has such bad reviews. I figured it was just from very picky customers. It is not, they are just a bad location. I ordered a large Ham, Green Pepper, and Roma Tomato pizza. I open my box to see completely burned …More",2 months ago,Open,1000820061
DAY_vis BOO_eee,1.0,"Here is a large pizza , meatlover & supreme..smh I had better in most places .",a year ago,Open,1000820061
Debra Griffin,3.0,Personal pan pizza I ordered 3 and the bread was to thick it was enough to make 2 pizza. Management need to check on this. I could not enjoy it.,2 months ago,Open,1000820061
Norfolk Ops 5,1.0,As management why would you schedule one person to work and take orders and cook and she is pregnant. My pizza 🍕 was like cardboard,a month ago,Open,1000820061
Gordon Whitlock,1.0,Terrible store when it comes to delivery. The place has disappointed me three times and I’m done with them. …More,3 months ago,Open,1000820061
Ronny Williams,5.0,Gah dayum. Dat chikin was da best chickin I have eba had. Kudos 2 da cook mayun,6 months ago,Open,1000820061
Alan Shapiro,5.0,Called up spoke to NYA and she explained to me all the deals going on as of that day .. she was beyond Professional over the phone .. and the food was delicious ..,7 months ago,Open,1000820061
Ellen Hathaway,4.0,Quick and easy service.,a month ago,Open,1000820061
doodle_noodle_gal,4.0,Ordered wings and a pizza. Wings weren't even started on when we got there after the tracker said its was ready for pickup. All was good and hot though. Lady who served us was super nice and chatty. I do reccomend!,11 months ago,Open,1000820061
Michelle,4.0,The pizza was very fresh.... they didn't get a 5 start because we basically had to walk behind the counter to get help lol everyone was in the back.... the place was very clean though,a year ago,Open,1000820061
R. L. JOHNSON,4.0,"Pizza Hut offers a variety of tasty pizza pies, including ""build your own."" It's also offers fast pick up and delivery services, which are paramount for working parents who come home a bit worn from a long workday - yet want to feed their …More",a year ago,Open,1000820061
Aaron Ballance vlogs,1.0,I ordered 3 pizzas breadsticks and wings. Came to 50$ and when the food arrived it was all cold. We had to sit here and reheat everything. To cost that much it should have been hot when arrived. This is not the first time. 🤬,10 months ago,Open,1000820061
Ari Finkelman,2.0,"I havent had Pizza Hut in over a decade, maybe two.  I never particularly liked it.  I always felt Dominos and even Papa Johns was better.  For some odd reason, I decided to give it a try after all this time.  So I ordered the 3 topping, …More",11 months ago,Open,1000820061
bryan tonsel,5.0,Workers are very courteous and polite. Fast service.,9 months ago,Open,1000820061
William Moss,5.0,Even though they were backed up for deliveries it was very fast and helpful and courteous,a year ago,Open,1000820061
