name,stars,text,timeSince,openStatus,key
Wolf paradox,5.0,"Awesome pizza and service, been eating here for years
Before the virus outbreak it was the spot I would meet up with out of town friends for lunch",a month ago,Open,1000817506
Keri Brewer,3.0,FINALLY! A notice when roma tomatoes are not in stocks instead of finding out you were charged & DIDNT get your third topping AFTER you've arrive home.,3 months ago,Open,1000817506
Bridget McDaniel,1.0,We ordered 2 medium pizzas and 2 items off of the 2 for $5 menu (pizza and wings). When we paid we ended up paying full price for the 2 for $5 pizza because the wing station was down. Instead of offering to make another pizza from the 2 for $5 menu we were charged full price as if it was our fault they couldn’t make our wings.,8 months ago,Open,1000817506
Steve Taylor,1.0,Messed up our order didn't want to fix it,2 weeks ago,Open,1000817506
ShadowFarms Equines,5.0,Pizza was okay. It was made fresh and had good flavor. Service was outstanding. Logan was our server and he went above and beyond for me to get best deal and kept the drinks flowing while we ate. All I can say is Thank you.,a year ago,Open,1000817506
Paul Jones,5.0,"Great pizza and service! ""Maria"" was our server that kept a sharp eye to see that our drinks were filled. She kept us updated while our lunch was prepared. Pizza Hut should be proud to have such attentive employees. The two pizzas we …More",a year ago,Open,1000817506
Clancy R,5.0,Awesome young lady waited on us. Food was Pizza Hut tasty. Will be back.,9 months ago,Open,1000817506
Amy Schmitt,3.0,It was quiet and the service was good but the pizza was literally dripping in grease.,8 months ago,Open,1000817506
Grace Conner,1.0,"Pizza was horrible,  but customer service was good. But if I'm going to spend $40-50 on something I should be saying  ""yummm"" after eating it!",11 months ago,Open,1000817506
Fae Cain,3.0,"Pretty good pizza and wings, although wings were undercooked. I just nuked them when I got home. I like that I can call ahead and then use the drive thru. Did not like having to buy ranch since I purchased wings at other places and they …More",a year ago,Open,1000817506
TNF A,5.0,Not from here but I've heard terrible things about this place as a restaurant manager i always give people a chance💜 my experience was great i went around 9pm was greeted by all the staff cheerful environment cute little pizza hut i heard …More,a year ago,Open,1000817506
Jody Houston,5.0,Great staff. Friendly. Fast and delicious,a year ago,Open,1000817506
Stephanie Walker,2.0,"The service was great the people were respectful and quick. The downfall is the pizza was a little undercooked and found multiple pieces of hair in my pizza. Also, my cinnamon sticks literally had CLUMPS of cinnamon on them.",a year ago,Open,1000817506
Justin Harris,5.0,My meal was better than any other pizza hut store ive been to in years. My waitress was great.,a year ago,Open,1000817506
Glenn Parker,3.0,Standard Pizza hut fare great pizza. We dined in and no tea was made and the wait staff was more interested in gabbing with each other than checking on patrons,a year ago,Open,1000817506
Vanessa Lee,1.0,Food was good till the hair in pizza and manager didn't want to change anything . Said he would give a free pizza if a hair was found. Well No thanks. Hair nets or hats are good for reasons .,a year ago,Open,1000817506
Paige Meredith,1.0,HORRIBLE!!! I went and half of the restaurant was filled with trash and boxes. They only gave us two straws for four people and we asked for straws four times and never got any more and never got an explanation. We also ordered cinnamon …More,a year ago,Open,1000817506
John Abbott,4.0,Pizza was very good & the service was very friendly & efficient.,a year ago,Open,1000817506
Tina Balderas,3.0,Sometimes the people don't know what they are talking about. So if you are unsure of what they are saying ask for someone else,a year ago,Open,1000817506
Anthony Jennings-Freeze,5.0,Love this place I just wish it still had the lunch buffet,a year ago,Open,1000817506
Heather Hare,1.0,This Pizza Hut in Waldron is the worst Pizza Hut I have ever been to. They have messed up our order 5 or 6 times now and they are very rude. They never have pan crust and when u tell them to do hand tossed they give you thin crust pizza. Very disappointed.,a year ago,Open,1000817506
Dustin Reynolds,3.0,Today it was freezing in there. They didn't have no sweet tea and had to send my wings back because they didn't have much sauce on them. Other than that it was ok.,a year ago,Open,1000817506
Kevin K,3.0,"Pizza was good, but place needs deep cleaning. Even the menus were oily.
No entertainment or music to be heard. I reccommend a TV for patrons.",2 years ago,Open,1000817506
James Harrison,5.0,"Great service. They were very busy, but very attentive. I'll definitely be back",2 years ago,Open,1000817506
Gayle Cotton,4.0,Very sweet and helpful efficient service in Waldron Arkansas. Drive thru and inside as well clean environment,a year ago,Open,1000817506
Brad Nichols,1.0,"When you order extra toppings they are really stingy with them, but they don't forget to charge you for them. I've had them do it twice, I will not be back.",2 years ago,Open,1000817506
Chris Akins,4.0,The pizza is okay and the staff is helpful sometimes. Their specials are good and it is actually cheaper than other fast food so altogether it isn't bad.,2 years ago,Open,1000817506
Shawn K,5.0,My personal favorite pizza...,a year ago,Open,1000817506
T.j. Billy,5.0,The pizza was made just right and was done in just a short time.,a year ago,Open,1000817506
Dylan Ridenhour,1.0,"I have been eating at this estashisment all my life and in recent years, it has taken a sharp dip into the dirt. In the last 6 months alone my online orders seem like they have been barely skimmed. I have had several pizzas that have had …More",2 years ago,Open,1000817506
Judy Smittle,4.0,"Pizzas were good after we finally got them. I watched them be cut and boxed, then waited 15-20 more minutes before the server realized we were waiting for them.",2 years ago,Open,1000817506
Kenzie Hall,5.0,"I had a beautiful time, Janet served my family and i and was so sweet. Despite being in the middle of a rush she preserved and was so nice, she really seemed to be the heart of this pizza hut she deserves a raise and a thousand gold stars. …More",2 years ago,Open,1000817506
Nathan Harlow,4.0,"Honestly, what pizza hut doesn't deliver. They'd make a fortune off truck drivers. But nice place, nice people",3 years ago,Open,1000817506
Seth Akins,5.0,Great service excellent pizza,a year ago,Open,1000817506
Marsha Button,1.0,"Worst pizza I've ever had.  3rd time I've ordered there and order was wrong. Very little sauce and ordered extra pepperoni and hardly had any. Ordered cheese bread sticks, got plain and over done.",2 years ago,Open,1000817506
Barbara Wallace,5.0,10:30 pizza run on June 2nd.. Great friendly service with a smile. Thanks Guys,3 years ago,Open,1000817506
Chris Brown,1.0,It sucks  we waited  15 minutes  for  service  no one else was  in  there .they looked at us and walked  to the  back will never go back and suggest  that  no one else  does,a year ago,Open,1000817506
John Totuszynski,3.0,Dough wasn't cooked all the way through,a year ago,Open,1000817506
Roy Riley,5.0,Great food friendly service,2 years ago,Open,1000817506
Natalei Rhodes,1.0,I CALLED THEM AND THEY HUNG UP!!!!!!!!😠😠😠,10 months ago,Open,1000817506
Cherry Southern,5.0,"Great food, clean, freindly staff",2 years ago,Open,1000817506
Teri Brothers,4.0,Good service and good food.,2 years ago,Open,1000817506
Thomas Guinnip,1.0,"We are students at a track meet and we asked a simple question to Mr.""Rubin"" and he answered in a very rude tone that they di not deliver. A simple ""No"" would have been sufficient. If no stars was an option, thats what id give",3 years ago,Open,1000817506
Peggy Mahan,5.0,"Food was fresh & hot ! Service was EXCELLENT !  Way to go Allie ! Next time we are this way, we will eat with you !",3 years ago,Open,1000817506
Eliana Riddle,5.0,Luv it. Can't wait till they get delivery service coming soon.,3 years ago,Open,1000817506
James grigsby,4.0,"Wonderful, fast and friendly wait staff. Food was great",3 years ago,Open,1000817506
Mandy Cox,5.0,"Best pizza hut ever! Awesome manager, awesome service!",3 years ago,Open,1000817506
Redbear 225,5.0,On point service fast clean restaurant stopped in after digging for crystals with the fam,2 years ago,Open,1000817506
Jennifer Stanley,5.0,Cause its freakin awesome when u got the munchies!,3 years ago,Open,1000817506
connie couch,2.0,Service sucked& pizza just mediocre,a year ago,Open,1000817506
Annie Theroux,4.0,Love the puzza here,a year ago,Open,1000817506
Brian Tally,1.0,Another Pizza Hut that will not deliver.  Even after offering a huge tip.  My gosh 20 trucks sitting a half a mile away.  Ridiculous !!!!,4 years ago,Open,1000817506
theodore white,5.0,Great service good peoples,2 years ago,Open,1000817506
Michael Trampp,1.0,Nasty food,9 months ago,Open,1000817506
Hope Williams,4.0,Very friendly and service is quick,2 years ago,Open,1000817506
Shelley Freeman,4.0,Excellent,10 months ago,Open,1000817506
Danny Kuhlmann,5.0,Good pizza and delivered as promised.,3 years ago,Open,1000817506
deborah silvey,5.0,Great,a year ago,Open,1000817506
Steve Lunsford,1.0,Worst pizza hut ever.,2 years ago,Open,1000817506
Alyssa's School Stuff,2.0,Pizza sucked staff was worse,2 years ago,Open,1000817506
DDonna Hopkins,5.0,Best waitress ever!!,2 years ago,Open,1000817506
Lucian Harvey,5.0,What can I say I loove pizza,3 years ago,Open,1000817506
Sarah Mckinzie,4.0,Luv it,2 years ago,Open,1000817506
Michael Bartlett,5.0,Good,2 years ago,Open,1000817506
Wendy Noyes,2.0,There ok place,2 years ago,Open,1000817506
Brett Lawrence,1.0,No Delivery,2 years ago,Open,1000817506
Melony Hutchins,5.0,Great pizza,3 years ago,Open,1000817506
Nichole Kearney,5.0,Great pizza,3 years ago,Open,1000817506
Robt.D.Mc Kenzie,4.0,They aim to please,4 years ago,Open,1000817506
Ray Hart,1.0,Yet another pizza Hut that doesn't deliver. No wonder that they are my chain pizza of last resort( subpar food and even worse service),6 years ago,Open,1000817506
Louise Chamberlain,4.0,,a year ago,Open,1000817506
joshua norris,5.0,,4 months ago,Open,1000817506
