name,stars,text,timeSince,openStatus,key
Maxton Banks,5.0,"Best food, very friendly staff members, constantly good atmosphere. They charge reasonable rates and the food quality is excellent. Kudos.",2 weeks ago,Open,1000817720
Heather Ferguson,2.0,"My mom and waited at least 15 minutes at our table before we could even order. The wait staff was apologetic and said they were slammed, but there was only 3 tables eating. Our food was good and we'll go back, but I'll take a book.",2 years ago,Open,1000817720
Rachael Marshall,2.0,"I ordered curbside. After waiting at the restaurant about 45 minutes, I went inside. My pizza was sitting on a shelf in a warming bag. Nobody bothered to bring it out. It was barely warm. And for this I had to tip.",a month ago,Open,1000817720
Anthony Jones,5.0,Brandon was really awesome he was polite and took care of the order quickly. He is a great asset to your company,a month ago,Open,1000817720
Preacher 113,5.0,I just wanna say Amber's probably the best manager I've ever dealt with. If I could give her more stars then 5 I would. Although my order was messed up a couple times Amber always took care of and made it right. She deserves a raise and …More,a month ago,Open,1000817720
wendy wilcox,5.0,"Excellent pizza, made exactly the way I ordered it. I've had quite a few pizzas from this Pizza hut. They always do a good job!",2 months ago,Open,1000817720
Dave Wasserleben,5.0,Shout out to Jordan. I tried the woodbury store this time. Couldnt ask for better service. The food was awesome,2 weeks ago,Open,1000817720
J Cain,5.0,"Would certainly recommend trying out this place. Excellent atmosphere, fresh dishes, excellent service. I recommend this place.",3 months ago,Open,1000817720
Dane Hanna,5.0,This restaurant gives wonderful service and delightful meals. One of the best restaurant around town. The meals served quickly and the prices were inexpensive. I recommend this place.,4 months ago,Open,1000817720
Irish Mayor,1.0,"We placed an order thru Pizza Hut website at the Woodbury location. The tracker showed delivery was on the way but after an hour later, we never received the order. We called Woodbury Pizza Hut only to be told by Michelle our order was …More",a month ago,Open,1000817720
Joseph Vincent,1.0,Pretty bad right now. I guess they need help. Waiting an hour for delivery. Called. They still have it. Ice cold of course. Clearly the system is broken.,3 months ago,Open,1000817720
Blaine Meyers,5.0,"Awesome food, very friendly employees, consistently excellent mood. They charge fair pricing and the food quality is great. Great work.",5 months ago,Open,1000817720
Keith Myers,4.0,"I havent had Pizza Hut in years, but it was a pleasant surprise.",a month ago,Open,1000817720
Chuck Caralluzzo,2.0,I know with Covid going on things can be hectic but it's sad that estimated delivery times say 25 to 35 minutes and you wait upwards of two hours. This place use to be run well too. It's a shame.,3 months ago,Open,1000817720
anthony mondi,1.0,"Terrible, undercooked pizza that was soggy and didn't even hold together when I picked up a slice. The cinnabon rolls, raw and under cooked and soggy too.  Used to be good. Certainly not getting anything from there again.",5 months ago,Open,1000817720
Keith Gray,1.0,"Order pizza 45 min ago, was told delivery time was 25-35min. Then got a text from DoorDash saying it would be another 30 min or so. Very disappointed.",3 months ago,Open,1000817720
Jack Drake,5.0,"The food is constantly fresh and flavorful, employees gives good customer service. I loved how neat it is and ambience. Would recommend to others.",11 months ago,Open,1000817720
Aarav Mills,5.0,I simply enjoy their food. I always get great customer service there. The place is well kept and the staff members are always nice. Will come visit again.,11 months ago,Open,1000817720
Dangelo Hood,5.0,"Would surely recommend eating here. Excellent ambience, delicious food, excellent customer service. Highly recommended.",10 months ago,Open,1000817720
Jennifer Locker,1.0,They send me emails about specials that are on the website then the store says..oh no we dont do that anymore. Well its on the website?? Really? Sorry not paying 15 dollars for a medium pizza. Plenty  of places to get reasonably priced pizza.,9 months ago,Open,1000817720
Brian Peachey,3.0,Took forever but came out hot.,a month ago,Open,1000817720
Matthew Maguire,1.0,I would like a call or reply. I order a pizza box tonight it arrives 25min late and cold,5 months ago,Open,1000817720
Furret,5.0,"I love their pizza. I usually come here to customize my pizza, which is very helpful. I also LOVE their breadsticks and they are vegetarian which mean more of my family can enjoy Pizza Hut, without having to worry what is in the pizza.",a year ago,Open,1000817720
Matthew Manzano,5.0,Good pizza..,3 weeks ago,Open,1000817720
Tashina Lockhart,5.0,Ask for Amber if you want your order right.,3 months ago,Open,1000817720
Toshima Phillips,1.0,This pizza hut is the worst. They don't answer the phone. They don't get your order right. I had to give 1 star because it wouldn't let me give a half of a star. Don't waste your money. Customer service sucks!!!,a year ago,Open,1000817720
Rob Jackson,1.0,Horrible service. Server didn't attempt to bring my kids any coloring mats or crayons until AFTER the food was served. Was given an attitude when asked if she could put the 2 pizzas on the empty table behind our table so we had room to eat. …More,11 months ago,Open,1000817720
S. H.,5.0,Always good wings!,3 months ago,Open,1000817720
Tinikka Phillips,5.0,Organize and good,2 weeks ago,Open,1000817720
Paul Martin,2.0,"Haven’t seen the gluten free pizza offered for about 2 months now. My wife can’t have anything with gluten in it, so as much as we want to have Pizza Hut pizza, it’s more convenient to order from a place that offers a selection of gluten free stuff for her.",a year ago,Open,1000817720
Tony Sandone,3.0,Dry and taste less.  Normally go to Pennsville location.  Went to Woodbury as I was in the area.  Pizza was very dry hardly any marinara sauce.  Complete waste of Money.,11 months ago,Open,1000817720
Northern Cross,2.0,"Temperature was set too high and it's humid. The tables sit too high, and the high chairs sit to low, meaning your infant might bop herself on the stylish sharp corners of the tables.  The bathrooms need a major scrubbing and the mirror in …More",a year ago,Open,1000817720
钰佳,2.0,Food is always cold,5 days ago,Open,1000817720
Iyanna Wright,2.0,they messed up my order and didn't ring my doorbell.,5 months ago,Open,1000817720
Jacob Pezzella,1.0,Ignorant employees dirty restaurant,2 months ago,Open,1000817720
Chris Stalker,5.0,Visited your Pizza Hut location in Woodbury New Jersey and spoke to Barb it was absolutely amazing. My wife and I always get High quality service every time we visit. We were very highly and would highly  recommend this location,a year ago,Open,1000817720
Andre Smith,5.0,"I don't understand how anyone could have a negative experience here.

This facility has fully earned its 4.999 stars. …More",a year ago,Open,1000817720
Ron Jones,5.0,I brought my two daughters here for dinner and was surprised at how fast my food was made. Our servers name was Keyshaun. He got us our food fast and happily.,a year ago,Open,1000817720
Robert Carpo,2.0,Service was horrendous! Place was 1/4 full and we were told to seat ourselves. We walked around to find the only 'clean' table. Server was slow and paid no attention to details.,a year ago,Open,1000817720
Charles M Ellerbee,3.0,"What ever happened to those fancy pizza hut restaurants, do they still exists? Pizza hut just isn't the same anymore. They changed.... They had changed for the worse. But for the love of nostalgia! I'll give it three stars instead of two.",a year ago,Open,1000817720
kristy miller,1.0,I'm not sure who is running this place anymore or if there is some kind of turnover in management but the last 2 times that I have ordered they have given me a problem.  First they delivered a totally burnt cookie which my daughter couldn't …More,a year ago,Open,1000817720
nancy carney,1.0,They got my order wrong so I attempted to call 10 times so I could get the right food... I got hung up on 10 times until I gave up... if they get your order wrong just accept it and eat it because they’re not going to fix it.,a year ago,Open,1000817720
Giovanni Bonnicelli,4.0,It was great I recommend the thin and crispy with roasted spinach and grilled chicken it was awesome definitely coming back,a year ago,Open,1000817720
Mikey Money,1.0,"I would give negative 5 stars, the manager is incompetent. We ordered a supreme pizza and she gave it to a takeout customer and brought us the wrong pizza. The takeout customer came back, complained that it was the wrong pizza. The manager …More",a year ago,Open,1000817720
Jeanie Canfield,1.0,Ordered a delivery (came to $55.00) and an hour and a half later the order came (it was cold) and the delivery driver was getting ready to leave and I noticed a pizza was missing.  I told the driver and he said that he would go back and …More,a year ago,Open,1000817720
Phillip Williamson,5.0,Excellent customer service and friendly atmosphere,8 months ago,Open,1000817720
Naymish P,5.0,Great customer service with family friendly care!,9 months ago,Open,1000817720
Stew Stewart,5.0,Best pizza n the area great service,a year ago,Open,1000817720
