name,stars,text,timeSince,openStatus,key
Olivia Fife,3.0,"Great pizza, but the middle aged man making the pizza was extremely condescending and treated the young gal up front with complete disrespect. Sounds like she was new and still training and he not only raised his voice at her, but kept bringing up her mistakes over and over again during our time there.",a month ago,Open,2000047715
tiffany l,3.0,the toppings used to be generous..... but now you don't always get what you pay for. your pizza may or may not have everything listed on the menu. …More,a year ago,Open,2000047715
Vio Kosovan,5.0,I think the names Becky or becka. Recommended the most amazing beer I have ever tried number 8 guys. Came back to fill up my hydro flask right after I downed the first round. 10/10. Thank you Becka.,2 months ago,Open,2000047715
Lonna Devora,5.0,Great food & service both times we've been there. Good selection of taps. Plus outside seating!,a month ago,Open,2000047715
Johnny MacKay,3.0,"The food and beer are great but the lady with glasses, I think her name is Ollia, either hates her job, hates customer service, or she just naturally rude. She has been her the last three times we have come in and every time she is the rudest...",a year ago,Open,2000047715
Michael Young,5.0,The food here is pretty darn good. Fast pizza by the slice. Have a quick drink. Watch some sports. Totally worth the money.,2 months ago,Open,2000047715
Bob Builder,5.0,"I had the best experience coming in today, Rebecca Levine had absolute professional customer service not too mention knew her beers better than I did! She multi tasked and kept attention the entire time and was running the shift smoothly to …More",3 months ago,Open,2000047715
Courtney Stevens,2.0,Pizza is actually pretty good. But the staff isn’t. Plus it’s advertised that any pizza any size is 15. But I ordered a 3 topping pizza. It was 19.50 before tax. I was charged 4.50 for 2 of the toppings. Definitely false advertising  plus …More,7 months ago,Open,2000047715
Brandon Faber,3.0,"Not awful, not great. Really expensive for even a medium pizza (~19 bucks), only went here because my usual lunch spot was closed for july 4th. Staff is nice, service is quick, the food just didn't do it for me. I can see why people would like the place, though",4 months ago,Open,2000047715
Breadmouth,5.0,Great Pizza and Service. Some people have had bad experiences but I've never had one they're always nice to me and I've never had a bad slice.,4 months ago,Open,2000047715
Dee Es,3.0,"Staff here are friendly and helpful, beer selections are great, the lavatory wasn’t a huge mess, and my order was prompt. I did have to clean off my own table and my pizza was cold. My buddy ate his first slice and took a couple bites of …More",8 months ago,Open,2000047715
Justin Rawlinson,1.0,"Where to begin. Once upon a time, a guy and his family were trying to get two pizzas, but one of his sons was allergic pineapple. Sad day. The pizza place ran out of large and medium dough (made fresh, pfffft), and the pizza place decided …More",7 months ago,Open,2000047715
Ruv Arit,5.0,It was good. Can't be worse or better. Take that lol,5 months ago,Open,2000047715
Rebecca Ferguson,5.0,"We love the pizza here. Each of us can get what slice we want. My kids even eat the crust! The employees are always friendly. We enjoyed the themed nights too, like trivia Tuesdays.",a year ago,Open,2000047715
Z Zark,1.0,"I WILL NEVER EVER GO TO THIS ESTABLISHMENT OR RECOMMEND IT TO ANYONE ELSE.

I called before I order online and was told to order through SLICE, I ordered …More",9 months ago,Open,2000047715
Cody Rivera,1.0,"If the owner sells out I’ll comeback. Learn service, it’ll help.",4 months ago,Open,2000047715
Matt Klawiter,5.0,"Best Schmizza in town! I'm a big fan of the Genoa, And their limited edition pizzas are usually great too.",9 months ago,Open,2000047715
Niki Kraft,5.0,"Love this pizza, so good",a month ago,Open,2000047715
Joshua Kemp,5.0,Awesome pizza and and cold beer,3 months ago,Open,2000047715
