name,stars,text,timeSince,openStatus,key
Jordan Swetnam,5.0,"The New owner Fernando has made some needed improvements to this locally owned Pizza Schmizza franchise. They have daily specials, and currently it’s just $7.50 for a slice of cheese/pep and a beer. They have happy hour all day Sunday. …More",4 months ago,Open,2000047794
Stephanie Potter,5.0,"The store on 82nd is awesome, I go for lunch very frequently and I always get fast professional service from hard working people who are good at customer service! These workers put up with a lot and always have a smile. Customer service is tough!!!",a month ago,Open,2000047794
Pam Rockstead,5.0,This pizza was so good and the server was so awesome!,a year ago,Open,2000047794
Евгения Атаманова,5.0,Great place! Yummy pizza! Thank you!!!,a month ago,Open,2000047794
Andres Sanchez,4.0,"I ordered a veggie pizza for delivery from here and honestly I was not disappointed at all. Crust was good, flavor was good but it was a little cold. Good pizza.",2 years ago,Open,2000047794
Vivi Potter,5.0,Delish! I love their pizza it is the only kind I eat now. It is so easy to deliver and when it gets here it is still warm yum!,7 months ago,Open,2000047794
Owen Keane,1.0,"I have to give it one star because I can't give 0. The only  people in the bar, we ordered 6 meals. 4 salads, a pizza and a burger. It took an hour to get our meals, the last salad appeared when the 5 others meals had been finished. …More",11 months ago,Open,2000047794
jimmie teague jr,3.0,The pizza was toasty on one side. and black on the other. I don't know what kind of heat they're using? but I think I do. they need to learn how to rotate their Pizza. For even quality not burnt!,11 months ago,Open,2000047794
Jonathan Mooney,3.0,"Fairly middle of the road pizza, all the usual suspects to choose from by the slice plus a few on daily rotation. Hard to beat though for a cheap, fast lunch. Good selection of beers and interesting sodas in the case, plus daily food specials round it out as a cozy neighborhood haunt that won't break the wallet.",a year ago,Open,2000047794
Melissa Edwards,4.0,"Love this place, especially this location! They have the cheapest Pepperoni slice from anywhere (even they're own stores). They are quick, friendly and the pizza tastes delicious! Always buy from here when I'm in the area.",a year ago,Open,2000047794
Lance Thun,4.0,"Solid Bartenders! Chelsea, Nathan and Justin are awesome! The regular patrons are welcoming and inviting, and they have Hockey if you ask for it!",a year ago,Open,2000047794
Norinda Yancey,5.0,Love the crispy crust on the barbecue chicken slice! Tasty veggie too!,11 months ago,Open,2000047794
Chelsea Hall,2.0,"Ordered through a delivery app and the pizza was...pretty bad? It was sooo soggy, I don’t think the dough was cooked all the way through. I had to eat it with a fork. The flavors were okay but it was difficult to get over the texture. I was …More",a year ago,Open,2000047794
Kiwoo Pak,4.0,The food is okay. The beer selection is nice--around 30 on tap. The atmosphere is very casual and fun.,3 years ago,Open,2000047794
Paul Sposato,4.0,Muted NBA games. Good music. Pizza slices. Cold pilsner. Friendly service. Welcome to the neighborhood.,3 years ago,Open,2000047794
Johnny Lotto,1.0,This place is awesome and so is every employee except for one. You know when someone hates their job and they make you understand it the second you walk in the door? The green hair girl devalues the entire place. Get out of customer …More,a year ago,Open,2000047794
David Chatman,5.0,"What a wonderful venue! Had a fantastic night of trivia and the pizza is absolutely wonderful! Moderately priced, a great selection of drinks, an all-around great place to eat!",a year ago,Open,2000047794
AFAQ MOTIWALA,1.0,"Let's talk about the pizza. I got Greek vege pizza which was the worst pizza ever. No texture on the bread, it was crisp from outside and not cooked from the middle you could feek the raw doe taste. Tomatoes and onions were not even settled in. Try hot lips or Atlas pizza. Sure you will know what I mean",a year ago,Open,2000047794
Malice2501,4.0,"Sweet karaoke and late night pizza to soak up all that whiskey you just drank for cheap. Live your best life, and go get drunk while eating pizza",a year ago,Open,2000047794
Jessica Waldrep,1.0,"Experience: We pre-ordered several pizzas, wings and drinks at 9am for a delivery by 12p. We were ordering in Georgia to be delivered to a business in Oregon. It was our way to say thank you to the team for all of their hard work. …More",a year ago,Open,2000047794
Karissa Pavlik,5.0,Phenomenal pizza and good service. Great selection of beers and ciders.,a year ago,Open,2000047794
brett waner,5.0,Pizza and beer is always great here,10 months ago,Open,2000047794
CF Huling,4.0,"Solid pie.
The Genoa is my favourite!  Decent beer selection.",a year ago,Open,2000047794
Mr. Wallace,1.0,Broadway Schmizza is professional. They make great pizza. NW 21st is a joke. I almost vomited. How do you burn a pizza and have raw meat at the same time. …More,a year ago,Open,2000047794
Heath Hustad-Ramos,5.0,"Very friendly staff, good food, was a little over cooked, but still good and consistently tasty",a year ago,Open,2000047794
Pat McDonnell,4.0,"I couldn't tell you how the pizza is because every time I'm here it turns into a sloppy karaoke party that I vaguely remember. My wife loves it, though!",a year ago,Open,2000047794
Will Richards,4.0,Old review: I sat at the bar. And waited. And waited. It was slow and the person behind the bar was washing cups and talking to a friends at the bar. After about 10 minutes I went to the register and just got pizza to go. I mentioned that …More,2 years ago,Open,2000047794
Samantha Marchington,5.0,Awesome pizza and great drinks 👍👍,11 months ago,Open,2000047794
Kim destjeor,4.0,Went here for kerroke Saturday night! Had a really good time! Was fun🐸,a year ago,Open,2000047794
