name,stars,text,timeSince,openStatus,key
Tess Yates,5.0,"Nice place, good food! The pub part is kinda tucked away, plenty of screens to watch more than one game at a time. The pizza was on point too. Just sad I discovered it right as I was moving away.",2 months ago,Open,2000671952
Amber Apple,5.0,Great staff and it was a very versatile environment that welcome's family and and bar patrons alike!,2 years ago,Open,2000671952
Yisroel Huffman,5.0,Wonderful atmosphere and very personal service. The menu was fresh and enchanting. Will easily recommend this restaurant to friends. Affordable prices and big portions. Great work.,8 months ago,Open,2000671952
Natasha Edwards,5.0,Fast and friendly service sideways really good as well,a month ago,Open,2000671952
Cory Hollingsworth,5.0,Love this spot! Best in town for sure. Staff is always great. Food is always tasty. Drinks are always cold. And the owner is amazing. Always going over and above to keep this gem running smoothly. Thanks!,a year ago,Open,2000671952
Reid Adams,2.0,Waitress' were nice and service was good. Pizza was below average. Got 2 dollars worth of quarters for the arcade game which proceeded to eat all the money and not work. Instead of refunding us the 2 dollars the manager said they couldn't do anything about it. Now they lost a customer over it.,11 months ago,Open,2000671952
Jessica Abers,1.0,"The pizza tasted very old, it almost tasted sour. The only time their pizza tasted gross I mean it was awful I couldn’t even finish my slice. I was very disappointed considering how much I thought I loved Pizza Schmizza :(",8 months ago,Open,2000671952
summer pilcher,1.0,Tried calling 4x at 6:30pm to order a pizza and it went straight to voicemail. My husband went in at 6:40pm to order pizza in person and she said they couldn’t make a new pizza when they don’t close until 7pm? When my husband asked what was left she said a couple pizzas but she had planned on taking them home. This place is a joke.,7 months ago,Open,2000671952
Tammy hamilton,5.0,Very nice costumer service. The morning lady was very nice and made sure we were satisfied with our order. Thank you,10 months ago,Open,2000671952
Diane,4.0,Great when you just want a single slice of pizza.,5 months ago,Open,2000671952
Lexi Martin,5.0,Good grub food. Good happy hour stuff. And nice friendly staff. Clean cozy little environment. And they usually always have sport events on.,a year ago,Open,2000671952
Corey Hill,4.0,"Pizza here was great! I love that there's a new flavor every month! (Spaghetti was my favorite, Mediterranean was my second). Service is fast and friendly... Except for the bar. That was a very slow experience, even if it was literally just …More",a year ago,Open,2000671952
Keith Stevens,5.0,Best staff ever! Also pizza is delicious,9 months ago,Open,2000671952
Spike Jones,5.0,Great food.,a month ago,Open,2000671952
Matthew rickard,5.0,Great place - they helped us host an awesome awards lunch for our school kids who did well in our fall fundraiser.,a year ago,Open,2000671952
Nolan Bockstiegel,4.0,If you like Schmizza this is good place to choose. Staff friendly and pizza was good as always. Bar looked like it had some good specials going on and I probably wouldn't mind stopping in food and beer and a slice.,a year ago,Open,2000671952
Holly Donnelly,5.0,"I have eaten here a few times and it has always been great. Tonight we went in for dinner and it took a little longer than usual for the pizza to be done. I hadn’t really noticed, however, the owner did and came over to acknowledge how long …More",a year ago,Open,2000671952
Logan Knowles,5.0,Great for slices of pizza.,5 months ago,Open,2000671952
Josh Barnes,4.0,Consistent quality pizza and good service,a year ago,Open,2000671952
Jason Lee,5.0,Great little bar for Canby Football Pre-Game!,a year ago,Open,2000671952
Jenna Rae,1.0,Terrible service. Spend your money else where. Wait to tip until they actually get you your order. Was asked if a gift card would be alright for a refund. Absolutely not. Not only did you waste my time and forget to make my order you expect me to come back? No thank you.,a year ago,Open,2000671952
Stacie Houchin,5.0,Nice place and good food,a year ago,Open,2000671952
Carpet Geeks Scheduling Team,4.0,"Pizza by the slice is awesome! Buy a whole pizza and it isn't the same. When I do get a whole one I re-heat on high heat before eating. They do this to their slices and it makes the crust crispy, otherwise it can be too flimsy.",a year ago,Open,2000671952
Dana Lefever,5.0,Fast and friendly service. Great tasting food. Yummmmm love that I can watch ther blazers games too.,a year ago,Open,2000671952
ANTHONY Helgeson,3.0,Pizza was good but a little pricey,a year ago,Open,2000671952
