name,stars,text,timeSince,openStatus,key
Cory Hilker - Bartolini,4.0,"I expected the single slices of pizza to be bigger. Straight From New York pizza slices can be up to twice the size of the ones here. The pizza tastes great, I just wish the value was better for the amount you get. But again taste is great.",4 weeks ago,Open,2000047705
Charlie Te,4.0,Great place to get pizza by the slices or whole pies. They also have a small outdoor seating area.,2 months ago,Open,2000047705
Christopher Miller,2.0,"Called for one of there facebook special on 2 separate occasions to pick up, neither time the employees didn't know what I was talking about and it felt more like I was trying to convince them about the deal then them being informed on …More",a month ago,Open,2000047705
sarah dunn,5.0,"I decided I would go to a cute local place that has a patio. I haven't been here in 6 months. One of the servers/ bartenders remembered me( mask and all), and knew I like cider. The service stands out here. I worked 8n fine dining for years …More",3 months ago,Open,2000047705
Max Hilton,5.0,Pizza Schimzza is my favorite Portland pizza! Every location is unique with decor and thin crust pizza!,a month ago,Open,2000047705
Alexander Bourns,3.0,Taste good but not a lot of variety of crusts and only white dough.,a day ago,Open,2000047705
Shelly Carlson,2.0,Pizza was very dry. The time before was good I don't know what happened this time. Wasn't even worth eating,a month ago,Open,2000047705
Rebecca schermerhorn,4.0,Good food & good beer choices.  12 taps!  Too many people inside though for Covid safety.,a month ago,Open,2000047705
Jordan Lacandazo,4.0,"Kind staff, fast service. Had some really good pizza and they were playing lofi in the background. I think that's enough reason to choose this place over others.",3 months ago,Open,2000047705
Diana Ruiz,4.0,"Today we ordered The Genoa with green peppers, and the second pie was the No Kiss Tonight  on one half and Thai on the other, added basil to the whole thing. Wow. Miss being able to come in for a slice, but glad we can order-to- go.",7 months ago,Open,2000047705
John Leonard,4.0,Pizza was great! Service was a little slow but it was busy.,a month ago,Open,2000047705
Major Jackson,5.0,I like to go with friends to this place with my warmest recommendations. I  go to this restaurant often. This recommendation is always successful. The the cooking is yummy and the crew is welcoming and cooperative. Every time  we go to this place we pass a cheerful time.  highly recommended.,11 months ago,Open,2000047705
Ryan Alverdes,4.0,"Sometimes it's great, sometimes it's pretty good, but overall it's just a nice place to go get some pizza.",4 months ago,Open,2000047705
Kenton Mattos,5.0,Excellent visit.  Wish we had one closer.,3 months ago,Open,2000047705
Ervin Czimskey,4.0,"Afternoon happy hour, quiet.  Prompt service.  My by-the-slice veggie was reheated perfectly, not too crisp, not too limp, and with seven different $3 beers on tap, what's not to like?",10 months ago,Open,2000047705
Andrew Ornelas,5.0,Great pizza! And pizza by the slice which is awesome!!,2 months ago,Open,2000047705
tomaray garner,5.0,Got whole custom order pizza in 15 mins was great hot fast service ....,a year ago,Open,2000047705
Darline McHarless,4.0,It's really cool they started selling alcohol and beer. A place where you can grab a slice and a drink. And it doesn't really feel like a bar kind of feels like a place you would go for lunch or just a drink and some food to go. I definitely hang out here and do work. Beats hanging out at Starbucks,a year ago,Open,2000047705
Olivia Conte,4.0,Love the pizza always! This location however is very cramped .... great spot to order to go. Keep in mind if you’d like to stay awhile and visit with friends... it’s not very comfortable. Great staff and food though,10 months ago,Open,2000047705
young black rose,5.0,There pizza has the taste of childhood an outstanding flavor of awesomeness bravo bravo,4 months ago,Open,2000047705
Viet Pham,4.0,"I've eaten a-plenty of pizza in my time and find that I really prefer thin crust artisanal styled pizzas these days, Schmizza comes pretty close. All in all a solid tasting pizza on the flavor scale with a good crust. Not my favorite, but …More",a year ago,Open,2000047705
Aaron soles,5.0,Great service and great pizza!!,a year ago,Open,2000047705
Monica zanini,5.0,Delicious!! I inhaled my pizza it was so good.,5 months ago,Open,2000047705
sylvia biz,5.0,I love the Thin crush and its very delicious. Couldn't ask for another pizza place. Yum 😋,a year ago,Open,2000047705
Shalane Skramovsky,5.0,Best people working here! Best pizza! Best happy hour! Love love love this place!,10 months ago,Open,2000047705
Perla Sander,5.0,I love them they’re so sweet and I love the chicken Alfredo pasta,6 months ago,Open,2000047705
Azadi Bogolubov,5.0,"All the staff here are amazing. Affordable grub, craft brews, and owners who work hard alongside their employees. What more can you ask for? …More",10 months ago,Open,2000047705
Devin McNew,5.0,Great food at a good price 🤙🏻,3 months ago,Open,2000047705
Debra Milligan,5.0,Great slice of pizza and salad! Even has crayons and coloring book for my grandson! My son and his son went there for lunch while waiting to get sons hair cut at Sports Cuts close by! Super fresh Greek salad and yummy pizza. Thanks!,a year ago,Open,2000047705
Arturo Gonzalez,5.0,Great service 👍 really good Pizza 😋,5 months ago,Open,2000047705
zack thaxton,5.0,"Great pizza, prob best eaten on location. Or have the oven ready when you get home to get back to that right temp. Drink options there as well, clean bathrooms, and nice vibe.",a year ago,Open,2000047705
superminecraft legodude,5.0,Yes. It was so good. First gluten free pizza that tastes amazing I've ever had.,10 months ago,Open,2000047705
Jackie Spisak,5.0,Delicious pizza and salad. Great music playing while we ate too!,a year ago,Open,2000047705
Scott Klinn,1.0,"I ordered here before once via Postmates. The food is reasonable, but when I ordered the 2-liter Diet Pepsi with my order, I got back a bottle that had expired as of January 2019. I thought it was a one-off, so I said nothing and just …More",a year ago,Open,2000047705
Paul Earhart,5.0,"Cozy pizza joint with great slices and a full bar. Nice selection of slices and good, friendly service. Good selection of beers and ciders. The store has a hip vibe and clientele.",a year ago,Open,2000047705
Eric Landreneau,5.0,"This is the little pub Cedar Hills was missing after our old local was torn down. Great pizza's always ready, good beers on tap, lively music, kites, what else do you need? It's a dope spot.",a year ago,Open,2000047705
Justin Cox,4.0,For anybody who may not know use your heads up this place is awesome,a year ago,Open,2000047705
trenda dominguez,5.0,"Friendly Neighborhood pizza spot! Great for lunch, snack or dinner! Daily specials, staff so friendly! Good pizza TVs and nice Cider /beer selection. Highly recommend as it's easy to spot from the street, plenty of parking and disability entrance and parking readily available",2 years ago,Open,2000047705
Richard Ortega,4.0,Relaxed atmosphere and decent pizza with a friendly staff.,a year ago,Open,2000047705
Briana Russell,4.0,"It seems to depend on when and who's working when you go as to what kind of service you'll get. I don't like that you prepay and pre tip for food and service and sometimes they have forgotten either pizza,  a sandwich, or a salad. It's good food for a good price, just wish the service was consistently good as well.",a year ago,Open,2000047705
nathaniel cannon,2.0,Pasta was dry was not good,5 months ago,Open,2000047705
Tom Staskiewicz,5.0,Great place for pizza. Family atmosphere!,a year ago,Open,2000047705
