name,stars,text,timeSince,openStatus,key
MANUEL OTERO,5.0,"i have to say this is one of the best pizza places i have ever eaten at.
great beer selection, great customer service, the servers are always on point with cleaning and sanitizing!!! thank you for keeping us safe at your restaurant.",4 weeks ago,Open,2000047776
Sean Hawes,1.0,"Ordered a 12in pie, schwings and pub fries for delivery.

I specifically requested the wings well done. …More",2 weeks ago,Open,2000047776
lee m,1.0,"We are refugees from fire and we brought no food with us, and were willing to splurge on hot food for once while we shelter here. …More",2 months ago,Open,2000047776
Kyle Mccarty,5.0,"Have been in twice this week to grab a slice and look forward to making this a regular place in the Pearl. The couple times I’ve been in Kara has been the bartender and she seems to have made it kind of a neighborhood feel. Seems like a perfect spot for a slice, beer and a game!",a month ago,Open,2000047776
Jason Breedlove,5.0,Super happy they are still open during the pandemic. Always good service and even at crazy lunch hours I’ve never seen a lack of pizza. I also like the pasta as a nice change of pace. Had good safety protocols in place so I felt good about eating here today.,8 months ago,Open,2000047776
Virginia Beltran,5.0,"We were wandering around after a nighttime visit to Powell's books and were really craving some pizza and pasta. We googled the nearest pizza place and it brought us here. Wow, this place is delicious! Totally surprised how much we liked the pasta and pizza. Both so tasty! Will definitely be back next time we're in Portland.",a year ago,Open,2000047776
Violet Rose,5.0,"Best service, best pizza. I was in town last Saturday for a business meeting and I am so pleased with everything about this place. Hands down 5 stars!",2 months ago,Open,2000047776
Kami Switzer,4.0,Yummy pasta with pesto chicken broccoli and parmesan. Cheese bread was good with the pesto to dip as well. 3 cheese melt sandwich was ok. Small family friendly pub atmosphere. Nice staff.,a year ago,Open,2000047776
Ryan Alverdes,2.0,"I didn't want to post a review.  I messaged them and basically said ""hey, you messed up here, and I don't want anything from you, I just want you to know,"" and the owner responds with (paraphrasing) ""I want to make this right with you, but …More",4 months ago,Open,2000047776
Raelynn Gonzalez,5.0,Husband and I ordered the Cajunator with an Added Salad with Feta Vinaigrette and it is seriously the best pasta dish I have ever had! The sauce was cheesy and creamy! The added cilantro was such a nice touch! Salad was amazing and crisp! …More,7 months ago,Open,2000047776
Danna Kling,3.0,The pizza was excellent the service wasn't as good as it should have been for only 2 customer's and when waitress was sanitizing a table she did not wipe down the chairs and she was not very friendly her phone was more important,3 months ago,Open,2000047776
Chris,5.0,Great spot to grab pizza pasta or etc. Always great service and they always remember my order which is really nice for picky eaters like myself. Really like the outside seating now and hope it stay!,4 months ago,Open,2000047776
bma030903,5.0,"Well for starters there are so many pizza places to eat and order from,but this one stands out as one of the great pizza places in downtown Portland to grab a large slice of pizza and a salad,the large slice of pizza you get makes your …More",a year ago,Open,2000047776
Bodhisattva,5.0,"This is my favorite pizza joint in Portland.  Crust is soft, chewy, and delicious.  Sauce is flavorful.  Toppings are fresh and they don't scorch the cheese with pepperoni which is extremely hard to find in Portland.  Speaking of cheese …More",11 months ago,Open,2000047776
Boneyardwurm Gamer,5.0,"Because bacon-a-roni was so cheesy , you know sometimes words don't express enough .",a month ago,Open,2000047776
Kimberly Jones,2.0,Ordered on Postmates and was pretty disappointed in the pizza. We Love Pizza Schmizza and this was not what we have come to expect. The sauce was clumpy and looked like it had been made a week ago. We ordered an XL and the slices were so …More,7 months ago,Open,2000047776
Landon Maits,5.0,This is another contender for best pizza pies in Portland. Ordering my first time from Broadway Street location I did get put on hold for longer than I'd like and I just ended up going somewhere else. …More,a year ago,Open,2000047776
Kyle Hart,1.0,"One of the worst pizza’s I’ve ever had. Completely overtopped, overpriced, & sickeningly sweet. For some reason the wings had parsley on them? Very strange. If you can’t get a chicken bacon ranch right, you probably shouldn’t be making pizza.",5 months ago,Open,2000047776
CJ Schrat,5.0,"This is by far the best Pizza place I gave encountered in PDX, especially during COVID 19. They are welcoming and open, the staff is patient and informs you of store needs. The most important part of the ZA, these folks know what they are …More",5 months ago,Open,2000047776
Ashley Skoch,1.0,"Pizza is alright, but the staff at this particular location was rude. Won’t be going back.",a month ago,Open,2000047776
Jordan Galle,5.0,"Absolutely delicious food, and the service was fantastic. Definitely coming back here for their $8.99 2 slices and a drink!",8 months ago,Open,2000047776
J.P. Cull,4.0,Nice place to grab a quick slice of average quality. They have beer and some great people serving it.,10 months ago,Open,2000047776
FL Lefever,2.0,It was shabby.  The pizza was just OK.,a month ago,Open,2000047776
Diana Alfaro Baeza,4.0,Food was good would be 5 stars if not for the rude bartender that served food and ring me up,8 months ago,Open,2000047776
Dan Hardaker,3.0,Very decent place to eat. The food is cheap and the service is good. The beers aren't very creative but do the job.,a year ago,Open,2000047776
Erik Schram,4.0,Pretty good place. Quick and easy,8 months ago,Open,2000047776
Mike Sullivan,5.0,"Bartenders are even better than grub. Oh, and thebgood beer worth having on tap. One of my favorite spots for a chill beer after work.",a year ago,Open,2000047776
Jon Turner,5.0,Solid service and pours. Back soon,3 months ago,Open,2000047776
Jeremeiah Skinner,5.0,"Great pizza joint, good atmosphere. Great prices and combos.",a year ago,Open,2000047776
K H,3.0,Pizza was average.  Bartender was really nice.,9 months ago,Open,2000047776
Brett Begani,5.0,Creole pizza was great. Crisp and fresh toppings.,a year ago,Open,2000047776
bryan richards,3.0,"I really dig this place, the vibe is awesome. Points for all the writing and art on the ceiling as well. The bartender when I was there on a Saturday afternoon was supes friendly and made sure I was taken care of. You can tell there are a …More",a year ago,Open,2000047776
The Nebcat,5.0,"I really like the classic slices I get here and their other menu options, like burgers (which are amazing) and salads, make the place great for fickle eaters. Service is quick and the Staff are awesome! Great place to grab a quick bite, …More",a year ago,Open,2000047776
Me,4.0,Good schmizza,4 months ago,Open,2000047776
Nikhil Kanthi,5.0,They’ve got a great beer lineup and the pizza is cheap and good. Haven’t regretted a single bite.,a year ago,Open,2000047776
Timothy Truscott,5.0,"Decided to stop by on my weekly walkabout. Fair prices, good pizza, and a few good beers on tap. The nitro Porter was perfect with a slice.",a year ago,Open,2000047776
Danika Montoya,5.0,"This place is such a classic Portland pizzeria and their pizza is completely delicious, I recommend their pineapple pizza (Don Ho) & their cheesy Chicken Bacon Ranch pizza",a year ago,Open,2000047776
Zcb Bender,5.0,I always get some good pizza out of here some people like it some people don't,a year ago,Open,2000047776
Christopher Sowers,1.0,"Horrible, rude, nasty ppl who originally said 15 minutes then after 10 minutes said 45 more minutes",8 months ago,Open,2000047776
"Farly, Chuck U.",4.0,Don't order a sandwich (particularly the Club) at a pizza joint; my bad.,a year ago,Open,2000047776
R N.,5.0,"5 stars for the Peroxide blonde server. Management hopefully pays her will. She absolutely rocks the place service wise. She greets every person with a smile, handles the orders, bar and customers with purpose and a smile. Pizza pretty good also.",2 years ago,Open,2000047776
Eighty8 Migs,5.0,"Always a classic, and probably the best slices of any of the schmizzas",11 months ago,Open,2000047776
David Bluff,5.0,"Amazing pizza, I would drive from Spokane, Wa all the time just for this (if my wife would let me)",a year ago,Open,2000047776
Ellie M.,5.0,let me spend exactly 1 dollar much fun,a year ago,Open,2000047776
Cody Nutter,5.0,Amazingly Delicious,3 months ago,Open,2000047776
Claudia Brubaker,5.0,"I just ordered chicken pesto, and that is the most delicious pasta ever- you guys are fabulous😄😄",a year ago,Open,2000047776
AFAQ MOTIWALA,1.0,Worst of the pizza place ever. When we cane at 7 23pm they didn't have any pizza slices. We thought we should ask them to make a fresh one since they don't have any slices. We asked for a cheese and Greek vege for kids and waited for almost …More,a year ago,Open,2000047776
Adam Holmes,4.0,Good pepperoni. Good beer.,a year ago,Open,2000047776
Dan Mc,5.0,Good pizza. Great location. Great environment.,a year ago,Open,2000047776
James Reed,2.0,"Had the sausage, bell pepper, black olive and onion. We also ordered the mozzarella sticks. Pizza was overloaded with onions, uncooked bell pepper. Lacked flavor and crust was too doughy. Mozzarella sticks breading was too thick and the majority had very little cheese in them.",2 years ago,Open,2000047776
marissa anderson,5.0,Watched the NBA game with delicious beers and new neighborhood friends. Yay!,a year ago,Open,2000047776
Levi Beavin,4.0,"It's not bad, but other places are better. Just kinda doughy and very cheesy",a year ago,Open,2000047776
Nolski,4.0,"Pretty laid back place. Large slices of pizza. Little greasy, but good.",a year ago,Open,2000047776
Bailey Marie,1.0,Don't order your busy season dinners from here.,8 months ago,Open,2000047776
Mark LaVallee,5.0,"Not bad at all. If you ask for a to go cup, you better take it with you when your done! 😁",2 years ago,Open,2000047776
Al Rojas,3.0,Definitely a great place! If you're looking for a local vibe this is it! More attention to the regulars than the newcomers. Perfect for that real Portland experience. Maybe get a bartender that can welcome both types of customers. 3 stars only cuz the pizza is actually good,3 years ago,Open,2000047776
Larissa S,3.0,"Very small place, if you come on a weekend expect a loooooong wait.",a year ago,Open,2000047776
Karen Rajaonarivelo,5.0,"Great food, great service. Cozy little corner bar.",a year ago,Open,2000047776
Andrea Banks,5.0,Gluten free slices and Gluten free beer. mic drop,a year ago,Open,2000047776
Sean Goiburn,5.0,"Schmizza is always a safe bet, especially if you need food quick.",a year ago,Open,2000047776
Brooks Russell,5.0,"These places are the bomb! Great selection, lots of beer, cool interiors, great staff.",a year ago,Open,2000047776
Landon Loins,2.0,The pizza was Schmitt! Place looked nice. With nice staff.,a year ago,Open,2000047776
Rylee G,4.0,Great pizza and a bar for a great beer.,a year ago,Open,2000047776
Michael Rossi,4.0,"Decent pizza, good beer.",a year ago,Open,2000047776
Dan In Oregon,5.0,Great place to grab a slice and a drink. Top notch bartenders.,2 years ago,Open,2000047776
Jackson Weird,1.0,"Trans folx, stay away from here! Trans folx are NOT welcomed. You’ll be mistreated and don’t dare ask to use their single stall bathrooms. The manager will simply give you the wrong bathroom key and not actually care. Thanks, white cis lady, who’s the manager.",2 years ago,Open,2000047776
Jason Warshawsky,5.0,"Good, thin crust,  fast, tasty toppings.  Small space but not crowded.",a year ago,Open,2000047776
Shiloh Marie,5.0,"One of my favorites to go for lunch, quiet, quaint and quick..",a year ago,Open,2000047776
Jeremy Ellis,5.0,Pizza was delicious and server was very attentive.,a year ago,Open,2000047776
Captain Kroll,5.0,This is a fun place,8 months ago,Open,2000047776
Not Becky,5.0,Fun place decorated with a retro twist. Great place for a quick slice and a drink before a concert at the MODA Center.,2 years ago,Open,2000047776
Dean Beuglass,4.0,"Friendly staff, good food. A fun spot for a bite and the game",2 years ago,Open,2000047776
Justin Allman,5.0,Outstanding Pizza. Not a lie.,a year ago,Open,2000047776
Courtney Stief,5.0,"Visiting from out of town, Tommy hooked us up wirh a list of places to check out the rest of our visit and was just overall amazing bartender and host",2 years ago,Open,2000047776
Rebecca Whiteley,1.0,Love the food and always do. However the male employee with long curly hair was rude and had an attitude the whole time. Customer service is your job. Get it right.,2 years ago,Open,2000047776
Justin Feldman,4.0,Easy going place with great food and sports on tv.  Great service.,2 years ago,Open,2000047776
V. Martin,5.0,That’s a really good pizza,a year ago,Open,2000047776
Vladilena B,3.0,"3  only because I like pizza. You burnt my pizza :(
I work right down the street so it's super easy to get to in the short breaks I get. I only ate it because I was starving. …More",2 years ago,Open,2000047776
Eric,5.0,Love there pizza! Delicious gluten free options too! Staff is Great!,2 years ago,Open,2000047776
Betty Jones,1.0,"Some of the worst pizza I’ve EVER had. Swimming in sauce, topping chucked on top all fall off leaving nothing but a soft, shotty excuse for “pizza”. I’m not picky when it comes to pizza but I’d rather have tostinos than this. On top of that …More",a year ago,Open,2000047776
Ed Durica,5.0,Tons of good menu items,a year ago,Open,2000047776
David Mishler,3.0,Decent pizza. Other locations are better.,2 years ago,Open,2000047776
Green Velvet Toupee,4.0,Quick bite and run joint with a bar,2 years ago,Open,2000047776
Violet Rene,5.0,My favorite pizza place in Portland!,a year ago,Open,2000047776
Maggie Kowatch,5.0,Always a fun time love their Alfredo and I always have a wonderful time with the people on staff!! Perfect place for any casual eating,2 years ago,Open,2000047776
Jason Fleenor,4.0,"Good pizza.  Great bartender.   Small, cool,  legit",3 years ago,Open,2000047776
Nathan Williams,3.0,Decent pizza. Good brews. Cool vibe. Nothing special unless you live around the corner.,3 years ago,Open,2000047776
Jesse Wallace,5.0,"Great food, friendly staff, and affordable prices. What more could you ask for?",2 years ago,Open,2000047776
C Pierce,1.0,Do not take this review lightly.  I have been patronizing many Schmizza's within Nw. This specific (Glisan) location made my food  (sandwiches) perfect for months.  Then suddenly I'd get home or to work to discover that the ingredients were …More,4 years ago,Open,2000047776
