name,stars,text,timeSince,openStatus,key
Jim Finley,5.0,Ordered the thun crust veggie pizza. It was delivered hot and delicious within 20 minutes. Originally when I ordered it said it would be an hour. The delivery guy very professional and courteous left the pizza on the back porch. Will definitely order again.,a month ago,Open,1000899290
Love Smith,1.0,I can't believe I received this level of food from this establishment I'm very disappointed dough raw no meat or cheese 14.82 for this,2 years ago,Open,1000899290
Karen Jensen,5.0,"I highly recommend it to anyone. Brilliant value for money, honestly just wonderful in all ways!",2 months ago,Open,1000899290
Zayn Nasser,4.0,Best pizzas in town. Stingy with the toppings sometimes.,4 months ago,Open,1000899290
Sonic R,5.0,"Great pizza, made right every time.
We order pizza here regularly, ever since Hungry Howies has offered stuffed crust,  much better than Pizza Hut stuffed crust. And you can get the trademark flavor crust with stuffed crust!",a year ago,Open,1000899290
Michael Szabo,5.0,Best Howies around. Staff and pizza are top notch.,10 months ago,Open,1000899290
B Oliver,2.0,"Live less than 5 mins away, delivery took over an hour and the pizza was barely warm by the time it got here. Salad was good tho.",a year ago,Open,1000899290
Brian Marusak,5.0,"I've been getting pizza from this franchise for as long as I can remember.  Even as a little kid, I wondered about the giant sign and how Hungry Howie could possibly eat through a pizza with a giant head and a tiny hole for his neck!  Now, …More",a year ago,Open,1000899290
Josh Wilson,1.0,"They ate my bread for my order and I had to sit and wait while they made me a new one. Thank you, hungry howies. Wasted my time and money.",10 months ago,Open,1000899290
Jim Boddy,5.0,Good pizza!!,4 weeks ago,Open,1000899290
Jeanette Zawol,5.0,What a wonderful place to receive a pizza,a year ago,Open,1000899290
Thomas Mosher,5.0,Great pizza. Love it. Staff is very friendly.,a year ago,Open,1000899290
Dan Rakoczy,4.0,Our go to pizza place for pick up or delivery. Always on time and the flavored crust is great.,a year ago,Open,1000899290
Matthew DeNoyer,1.0,Little Caesars tastes better,8 months ago,Open,1000899290
Jennifer Hastings,5.0,Yummy pizza and easy online ordering,a year ago,Open,1000899290
Paul Jacobs,3.0,Word of caution about this Hungry Howie's; it is a franchised owned store so whatever you order online from the website will be different than what the store actually makes. I was told that they make everything the old way. Food still tasted fine but this information on different foods needs to be indicated.,2 years ago,Open,1000899290
John W,5.0,Great place.,10 months ago,Open,1000899290
Kpop Addict,5.0,My to go place for quality pizza. Other wise I just stop at Little Cesar's.,11 months ago,Open,1000899290
Joe Zawol,5.0,The pizza sauce is #1,a year ago,Open,1000899290
Denise Zahara,5.0,"Best service, best pizza!",a year ago,Open,1000899290
Ms Foster,5.0,Nice People Nice Food👌,2 years ago,Open,1000899290
Brian Cylkowski,4.0,I like Hungry Howies,a year ago,Open,1000899290
Robert Hall Photography,5.0,Great quality pizza even 5 minutes before close!,2 years ago,Open,1000899290
Colin Bellgraph,4.0,Love their pizza rolls,a year ago,Open,1000899290
Debra DePriest,5.0,Got carry out was still hot when we got home. We will come back.,a year ago,Open,1000899290
Fil-AM-kids S,4.0,Great pizza! Kids love it so much. Freshly baked.,2 years ago,Open,1000899290
Adam Verla,4.0,Great place,9 months ago,Open,1000899290
Paul Campbell,5.0,"Friendly staff and delicious pizza and wings. Every pizza store sometimes falters and lets a sub-standard pie out of the door, but it's pretty rare here.",3 years ago,Open,1000899290
Scott S,5.0,Great neiborhood pizza place. In and out 10 min. A++,2 years ago,Open,1000899290
Mark Sweetman,2.0,"My kids love their pies, otherwise I would skip it.",2 years ago,Open,1000899290
Mark Kalesky,4.0,Call in doesn't work. Use the online app or just show up like I did. 10 bucks and some change for 2 larges. Not bad...,4 years ago,Open,1000899290
Home Source Detroit,2.0,Never answer the phone. I've called 4 times today and they act like they can't answer the phone. The one on merriman and ann arbor does. Won't waste my time with this one anymore.,4 years ago,Open,1000899290
Kevin Chattin,5.0,"Not bad  not great. Closed
During the day. Why someone would want to lose sales during lunch hours I don't know",2 years ago,Open,1000899290
Cory Glenn,5.0,Always great here I drive 30min out the way just to come here were its always great,6 years ago,Open,1000899290
Robert Hamlin,2.0,rude sobtchs on the phone!!! gotta luv telling them thank you and getting no reply and just hung up on!!!! fy!!!,3 years ago,Open,1000899290
Deekayy,3.0,It's a Pizza Place! Can't really say much on it.,a year ago,Open,1000899290
Kevin Brown,3.0,Stuffed crust pizza,a year ago,Open,1000899290
nathan nowicki,4.0,Cowabunga!! It's pizza time.,2 years ago,Open,1000899290
Kristina Ephraim,1.0,Tried calling because there is a special today for leap year; phone was busy and then disconnected. I called 10 times.  So we will not be getting HH pizza tonight...,4 years ago,Open,1000899290
Jackie Wolf,4.0,I wish they didn't open at 4pm! Frustrated and in need of an early afternoon pizza!,2 years ago,Open,1000899290
Chris,5.0,The Best,2 years ago,Open,1000899290
Chris Sudorowski,5.0,Yum!  Love their garlic crust,3 years ago,Open,1000899290
jason verleye,5.0,Cheap and good! !,2 years ago,Open,1000899290
Lakshmi Tejas M.A,5.0,Good base,2 years ago,Open,1000899290
Floyd Kupkowski,5.0,Great pizza,a year ago,Open,1000899290
Joe Moe,3.0,Great food,6 years ago,Open,1000899290
Quentin Cordes,5.0,,3 years ago,Open,1000899290
Derek,4.0,,4 months ago,Open,1000899290
Brandon Stevens,4.0,,3 months ago,Open,1000899290
Ryan Delp,5.0,,a year ago,Open,1000899290
ivy warren,4.0,,2 years ago,Open,1000899290
Jay Honhart,5.0,,3 years ago,Open,1000899290
Mrs Shika,5.0,,10 months ago,Open,1000899290
Andrew Kanable,5.0,,5 years ago,Open,1000899290
Jan Williams,5.0,,9 months ago,Open,1000899290
Evocable Lemur08,5.0,,5 months ago,Open,1000899290
Cindy Marotz,5.0,,a year ago,Open,1000899290
Jacob Paul,4.0,,3 years ago,Open,1000899290
Johnathon Fidler,4.0,,2 years ago,Open,1000899290
Mike Brown,5.0,,a year ago,Open,1000899290
Loretta Tindall,4.0,,a year ago,Open,1000899290
Kindra Jackson,4.0,,4 months ago,Open,1000899290
Pat C,5.0,,a year ago,Open,1000899290
Leon Mathew,3.0,,3 years ago,Open,1000899290
Catherine Niland,5.0,,2 years ago,Open,1000899290
Ashley Dewicki,5.0,,4 years ago,Open,1000899290
Alec Petrelak,5.0,,a year ago,Open,1000899290
Val,5.0,,2 years ago,Open,1000899290
Andrea Gartner,5.0,,a year ago,Open,1000899290
tacarra howard,4.0,,a year ago,Open,1000899290
Patricia Barksdale,4.0,,2 years ago,Open,1000899290
Kalie Kabrovich,4.0,,a year ago,Open,1000899290
Stacy Henry,4.0,,a year ago,Open,1000899290
Debbie Woods,4.0,,2 years ago,Open,1000899290
Raj Dixit,5.0,,a year ago,Open,1000899290
Jack Frost,5.0,,8 months ago,Open,1000899290
Krysta Marie,1.0,,11 months ago,Open,1000899290
James Finley,4.0,,2 months ago,Open,1000899290
edward collins,5.0,,a year ago,Open,1000899290
Aleshia Jajo,5.0,,2 years ago,Open,1000899290
Jeff snider,5.0,,a year ago,Open,1000899290
Nick Gibbins,4.0,,2 years ago,Open,1000899290
