name,stars,text,timeSince,openStatus,key
Jack Bridges,5.0,"holy cow I love pizza and this place ""delivers"" in more ways than one haha get it I'm hilarious",2 months ago,Open,1000890065
Michelle Truckey,3.0,Bread wasnt fully cooked.,2 days ago,Open,1000890065
Megan Stevens,5.0,"Great customer service,  great food and great timing :)",a month ago,Open,1000890065
Brooklyn Hudson,1.0,"Terrible service!! Order my pizza and had curb side pick up, called the first time and told them I was outside waiting, 10 minutes go by and I call again and once again get the same response it will be right out, almost 20 minutes later and …More",7 months ago,Open,1000890065
jm M,5.0,"great pizza! never had a bad experience here. delivery was fast, hot, and correct to order. always recommend this place.",a year ago,Open,1000890065
Kevin Kalenak,2.0,"The workers in chesaning, mi. Do not wear gloves when making pizza and when asking for special prep or cooking instructions they ignore you and do what they want. Why ask if not going to follow requests",a year ago,Open,1000890065
Amy Paul,5.0,"Great pizza. Decent staff sometimes but, not always.",a year ago,Open,1000890065
Lea Brandon,5.0,LOVE LOVE LOVE their lunch specials! I have a chicken bacon ranch sandwich often.,a year ago,Open,1000890065
Mary Mahl,5.0,Delicious,2 weeks ago,Open,1000890065
matasha malone,5.0,Love this pizza place you do get your moneys worth here,a year ago,Open,1000890065
John B,3.0,"Quick ordering and timely takeouts on my first visit turned out to be a ""Once in a Blue Moon"" experience. Hungry Howie's of Chesaning just may have the worst service I have EVER experienced. Walked in and ordered 4 items. I was told it …More",a year ago,Open,1000890065
Douglas Alcorn,4.0,Since they first opened their doors we have purchased nearly a thousand pies from them. Whether the pies were for the kids and friends late night or a school party we are always able to count on them for decent food at a decent price. Their …More,2 years ago,Open,1000890065
Brian Collier,5.0,Excellent pizza and prices....awesome flavored crust.,a year ago,Open,1000890065
Justin Lee,5.0,"Great food, very polite staff. Hot and fresh out of the oven right on time.",2 years ago,Open,1000890065
Craig Streeter,3.0,"Your typical good pizza, the cinnamon bread will turn yu into a fat man its good",a year ago,Open,1000890065
Sarah N.,5.0,I don't get pizza often but i figured id try again. The pizza was great and exactly how i ordered good price and service thanks ill be returning.,2 years ago,Open,1000890065
Sean Tuttle,3.0,Placed my order at 5:31 phone call lasted about 4 mins didn't get order till around 6:50. That's minus 1 star. And for the BBQ Chicken not much of BBQ sauce on it. That's another minus. Good part was the sauce for the cinnamon bread. Alot in the cup. Would have been better if they would have done it.,2 years ago,Open,1000890065
Sharon Gross,5.0,Good pizza but never give specials on pizzas.,a year ago,Open,1000890065
Jessica Piercy,5.0,Really good pizza,10 months ago,Open,1000890065
John Blaska,4.0,Pizza was excellent. The bread was good too. Nice n hot!!,2 years ago,Open,1000890065
Jason Agle,4.0,Good people descent pizza,a year ago,Open,1000890065
Jeff Davis,5.0,"Have always received good pizza, service and love Cajun crust!!!",2 years ago,Open,1000890065
Kevin Benjamin,4.0,Good 🍕 not the best but better than Caesars,3 years ago,Open,1000890065
Todd LaMotte,4.0,Friendly crew excellent 🍕,2 years ago,Open,1000890065
Steven Thiel,4.0,Great place for some great pizza,2 years ago,Open,1000890065
Renae Hoogerhyde,1.0,Horrible service been waiting for over a hour to get my food,2 years ago,Open,1000890065
Amoralezlove,5.0,Amazing,a year ago,Open,1000890065
Heidi Jones,5.0,Love it,a year ago,Open,1000890065
Rosie Rosie,5.0,Always get great service here,2 years ago,Open,1000890065
Dean Keeler,3.0,It's fast puzza,2 years ago,Open,1000890065
Cola,5.0,Kerrie awesome cook shes the best !!!!!!!!!!!!,a year ago,Open,1000890065
Jessie Griffin,4.0,Consistently delicious,2 years ago,Open,1000890065
Chris Keeler,4.0,all good..,2 years ago,Open,1000890065
Heather Gross,5.0,Nice,2 years ago,Open,1000890065
adam volgs to go 1725,5.0,There good,2 years ago,Open,1000890065
Alanna Lee,5.0,Love this store,3 years ago,Open,1000890065
cindy cross,5.0,Yummy,3 years ago,Open,1000890065
PoetMadhiLaureate,4.0,Hot counter girl mmhm,3 years ago,Open,1000890065
stephen ayriss,1.0,Does not deliver past Gary road,3 years ago,Open,1000890065
Naomi Miller,5.0,Delicious!,5 years ago,Open,1000890065
Geenhouse Goon420,5.0,Best pizza joint in town.,5 years ago,Open,1000890065
Jessy Jo Gomez,5.0,,a week ago,Open,1000890065
Brad Keating,4.0,,3 weeks ago,Open,1000890065
Jen Wheaton,5.0,,a year ago,Open,1000890065
Mike Meyer,5.0,,2 years ago,Open,1000890065
Brian Green,1.0,,3 years ago,Open,1000890065
Jason Stenger,3.0,,2 years ago,Open,1000890065
Karl Haney,3.0,,a month ago,Open,1000890065
Kyle Fox,5.0,,a year ago,Open,1000890065
Jennifer Wheaton,5.0,,2 months ago,Open,1000890065
Courtney Zyber,5.0,,a year ago,Open,1000890065
Kenneth Cowart,3.0,,a year ago,Open,1000890065
Bella Davcek,5.0,,a year ago,Open,1000890065
Lee Meadows,3.0,,a month ago,Open,1000890065
Renee Sharkey,5.0,,a year ago,Open,1000890065
Dawn Adams,4.0,,3 months ago,Open,1000890065
Josh Somers,5.0,,2 years ago,Open,1000890065
shelby ledford,4.0,,a year ago,Open,1000890065
Deborah Agnew,4.0,,2 years ago,Open,1000890065
Nox Melo,3.0,,2 years ago,Open,1000890065
Jake Halligan,3.0,,a year ago,Open,1000890065
Rick Grojean,4.0,,3 years ago,Open,1000890065
Mercury Draws,5.0,,a year ago,Open,1000890065
Linda Pugh,5.0,,9 months ago,Open,1000890065
Bobbilynn Miller,5.0,,2 years ago,Open,1000890065
ian miller,5.0,,5 months ago,Open,1000890065
DeanO P,4.0,,2 years ago,Open,1000890065
Bambi Ames,4.0,,a year ago,Open,1000890065
Thomas Tufts,4.0,,8 months ago,Open,1000890065
Krystal Indlekofer,1.0,,5 days ago,Open,1000890065
Becky Stewart,4.0,,3 years ago,Open,1000890065
kimmy bills,5.0,,3 years ago,Open,1000890065
Phil H,4.0,,2 months ago,Open,1000890065
Jamie Thompson,5.0,,a year ago,Open,1000890065
Jenn Gross,4.0,,2 years ago,Open,1000890065
William Stevens,5.0,,a year ago,Open,1000890065
Christopher Norling,3.0,,a year ago,Open,1000890065
Smiles Goodsense,5.0,,3 months ago,Open,1000890065
Boyd Conklin,4.0,,5 months ago,Open,1000890065
Chris W,5.0,,3 years ago,Open,1000890065
Mitch 666,5.0,,a year ago,Open,1000890065
Juanita Levario,5.0,,2 months ago,Open,1000890065
Ryan Wilhelm,5.0,,11 months ago,Open,1000890065
Brittany Rathbun,5.0,,a year ago,Open,1000890065
