name,stars,text,timeSince,openStatus,key
kristy winters,5.0,Pizza and the atmosphere at this location is super good. Looking forward to coming back with my coworkers. The place has an awesome feel to it. Reminds me of a cafe in Chicago I loved to visit.,a month ago,Open,1000894773
SAVED BY GRACE,5.0,Excellent wings and bacon cheese sticks ♡,a year ago,Open,1000894773
nathaniel yates,5.0,"pizza, mmm, very delicious. Staff is always super even when they have a full house. I'll return with my coworkers. Bring your appetite because portions are filling.",a month ago,Open,1000894773
Phyllis Willis,5.0,One of my fav spots for quality pizza. i love going here. i'll return family next time. they have a lot of positive reviews for a reason.,a month ago,Open,1000894773
Cruz Gutierrez,5.0,Awesome subs and cookie pizza,9 months ago,Open,1000894773
Kathy Campbell,5.0,Pizza and the feeling at this place is excellent. This place has a good design. Atmosphere is like a restaurant in Fort Worth I loved.,2 months ago,Open,1000894773
Anthony Hester,5.0,One of my top locations for delicious Pizza. one of the best spots of its kind in the area. the service here is friendly. prices are reasonable i would say. feels similar to a cafe in chicago i loved.,3 months ago,Open,1000894773
Vanessa Grundheber,5.0,"Always friendly . Orders always fresh and right !
Love this one",4 weeks ago,Open,1000894773
Minisha Johnson,5.0,I love this place. The food is so good. A little on the greasy side for the subs but its worth it. They sale chicken wings pizzas And subs. The best are the combined pizza subs.,5 months ago,Open,1000894773
Kyle2 R,5.0,Pizza and the atmosphere at this location is great. The prices are good for what you get.,3 months ago,Open,1000894773
Billie Ware,4.0,Very good large Salad and a large Italian sub under 20 very cool and it was very good!,2 months ago,Open,1000894773
Patricia Alfonso,4.0,Order and go. Fast tasty dinner.,a month ago,Open,1000894773
Greg Moore,5.0,Best pizza place around town,2 weeks ago,Open,1000894773
Patti Alfonso,1.0,"Ordered a ceasar salad, extremely allergic to tomato, two bites in, seen a tomato",a month ago,Open,1000894773
Josh &Jenn Harris,1.0,"Cold food after having to wait in the parking lot because they said they didnt have it ready. Said they would bring food out ro us, they didnt i had to go in and get it an hour later. Do not go here. I never will again.",4 months ago,Open,1000894773
jennifer harris,1.0,If I could leave zero Stars I would. Ordered food took over an hour to get it. We only got it because my husband went in and got it after they parked us and told us it would be right out. Food came out cold and nasty after being parked for …More,4 months ago,Open,1000894773
Amber Snyder,1.0,Don’t try to call ahead your order at this place you are going to end up waiting I called them said I would like to place an order to be ready an hour from now they put 2 hours instead of one ridiculous had to wait for them to make my order …More,4 months ago,Open,1000894773
