name,stars,text,timeSince,openStatus,key
BillionPig,5.0,"Always great service at this location. Staff is extremely polite and courteous, they're awesome people! They have plenty of specials going and a variety of pizza combinations, highly recommended!",a month ago,Open,1000889548
Paula DeBeliso,5.0,I got chicken bacon ranch pizza & it's very good.,a year ago,Open,1000889548
Louis Kal,5.0,"This restaurant always have an exceptional customer service on phone and in store. It's employees are always pleasant, courteous, professional and friendly. I'm taking my time to write a review because of a wonderful customer service I …More",4 months ago,Open,1000889548
Wayne Waller,3.0,Great place I always order my lunch here..... my only problem is I called my order in at 10:30am they told me the earliest I will receive my food is by 11:30am I told the guy taking my order that’s a good time because my meeting not till …More,a month ago,Open,1000889548
Joseph Campbell,5.0,"Very good place and cashier Jaden was very polite, patient and helpful with our order.",9 months ago,Open,1000889548
Cisco Kidd,1.0,"Called at 11:30 to hear a message they were closed. Why not change your hours if your employees are not going to actually work the hours stated. I have worked at multiple pizza places and know last minute orders suck, but if the hours say midnight, at least be open until then.",a week ago,Open,1000889548
Mary R.,5.0,I picked up my online order and the staff was very friendly! My pizza was delicious and my order was accurate. The online ordering was very easy and coupons were available! I will be coming back to this location.,3 months ago,Open,1000889548
J Morgan,5.0,Pretty Cool... Place & great customer service. I was... Hungry hungray!! 😁 😋🤪,3 weeks ago,Open,1000889548
RODNEY MCRITCHIE,4.0,"Pretty consistently decent here for a chain restaurant.
Orders are accurate and mostly on time.
Online ordering is simple and points are given that can be redeemed for deals.",5 months ago,Open,1000889548
Erin Nicole,1.0,"Horrible! Ordered at 12:40. Finally came almost 2pm.
Pizza was gross and the breadsticks were cold and over salty.
We will never order from here again. …More",4 months ago,Open,1000889548
Andrei Iacoban,3.0,"Order time - 9:47 pm / Monday June 22 & delivery arrival @ ~10:35pm.
I didn't pay a %30 driver's tip only to have my paid dipping sauces forgotten, and my Howie Rolls tasting like feet and vomit (old refrozen dough or rolls) …More",5 months ago,Open,1000889548
Brittany Callahan,3.0,"This place is good, as long as you don't order close to closing time.",5 months ago,Open,1000889548
Vicoloni Entertainments,4.0,They got great pizzas and fast delivery,a month ago,Open,1000889548
Joanna Beaudrie,2.0,I was told my issue got resolved when I never got the refund 4 that salad I ordered and most of it was brown on the lettuce and I was told I got a store credit on my number when it happened and tried using my store credit 2day on Friday …More,2 months ago,Open,1000889548
